Date,Open,High,Low,Close,Volume
2025-10-01,7.44,7.65,7.41,7.58,163200
2025-10-02,7.72,7.79,7.67,7.78,53200
2025-10-03,7.79,7.82,7.7,7.72,45300
2025-10-06,7.75,7.9,7.75,7.87,45300
2025-10-07,7.94,8.01,7.89,8.0,40500
2025-10-08,7.8,7.8,7.6,7.6,83100
2025-10-09,7.68,7.7,7.65,7.7,71900
2025-10-10,8.15,8.2,8.01,8.18,354300
2025-10-13,8.85,8.88,8.58,8.64,303100
2025-10-14,8.22,8.32,8.07,8.2,83800
2025-10-15,8.29,8.53,8.25,8.52,46000
2025-10-16,8.59,8.59,8.33,8.33,37700
2025-10-17,8.26,8.27,8.14,8.16,25800
2025-10-20,8.19,8.37,8.1,8.24,14700
2025-10-21,8.36,8.41,8.36,8.38,55400
2025-10-22,8.36,8.36,8.03,8.23,44500
2025-10-23,7.9,7.93,7.57,7.82,69400
2025-10-24,7.91,7.91,7.79,7.85,17300
2025-10-27,7.92,8.0,7.83,7.97,38400
2025-10-28,7.94,7.98,7.87,7.95,15300
2025-10-29,8.11,8.2,8.11,8.2,29700
2025-10-30,8.14,8.37,8.14,8.25,56900
2025-10-31,8.08,8.12,8.05,8.1,16300
2025-11-03,8.0,8.0,7.92,7.92,43700
2025-11-04,8.1,8.28,8.09,8.18,107200
2025-11-05,8.31,8.38,8.28,8.3,49400
2025-11-06,8.47,8.6,8.43,8.5,79600
2025-11-07,8.37,8.42,8.3,8.35,40100
2025-11-10,8.35,8.45,8.34,8.37,12200
2025-11-11,8.44,8.52,8.39,8.42,23000
2025-11-12,8.37,8.48,8.31,8.48,27200
2025-11-13,8.65,8.72,8.63,8.7,60300
2025-11-14,8.54,8.75,8.54,8.6,23300
2025-11-17,8.46,8.91,8.46,8.8,110900
2025-11-18,8.93,8.99,8.88,8.99,84400
2025-11-19,8.99,8.99,8.69,8.9,41300
2025-11-20,8.96,8.99,8.85,8.92,52300
2025-11-21,8.91,8.98,8.82,8.95,34600
2025-11-24,9.04,9.19,9.04,9.19,47300
2025-11-25,9.2,9.3,9.09,9.23,61800
2025-11-26,9.23,9.26,9.1,9.2,74300
2025-11-28,9.2,9.23,8.77,8.77,155100
2025-12-01,9.21,9.44,9.18,9.34,199700
2025-12-02,9.27,9.33,9.03,9.25,124500
2025-12-03,9.4,9.49,9.3,9.3,78800
2025-12-04,9.1,9.34,9.09,9.27,29900
2025-12-05,9.03,9.1,8.88,9.0,67300
2025-12-08,9.23,9.32,9.21,9.25,46600
2025-12-09,8.97,8.97,8.71,8.83,144500
2025-12-10,9.0,9.07,8.88,9.01,106400
2025-12-11,8.86,8.89,8.61,8.84,87500
2025-12-12,8.71,8.73,8.65,8.68,70400
2025-12-15,8.81,8.92,8.81,8.92,43600
2025-12-16,8.8,8.87,8.75,8.77,16000
2025-12-17,8.52,8.52,8.27,8.42,129300
2025-12-18,8.49,8.67,8.49,8.66,25200
2025-12-19,8.7,8.8,8.7,8.7,18000
2025-12-22,8.73,9.05,8.73,8.88,96300
2025-12-23,8.88,8.9,8.74,8.74,14000
2025-12-24,8.73,8.86,8.73,8.77,19100
2025-12-26,8.75,8.8,8.7,8.75,33100
2025-12-29,8.67,8.85,8.67,8.74,9700
2025-12-30,8.65,8.72,8.65,8.68,12100
2025-12-31,8.6,8.82,8.59,8.77,77900
