company_name,company_name_wics,stock_code,corp_code,fiscal_year,wics_large_code,wics_large,wics_index_code,wics_index_name,wics_date,revenue,revenue_prev,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,operating_cash_flow,investing_cash_flow,financing_cash_flow,revenue_growth_yoy,operating_margin,roe,debt_ratio,current_ratio,ocf_to_revenue
지니너스,지니너스,389030,01494154,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,6455439519.0,6967191605.0,-12259520415.0,-12273288856.0,33089010698.0,10851904782.0,22237105916.0,17984453156.0,9803832097.0,-10672392623.0,-120956345.0,4200933836.0,-0.07345170263908653,-1.8990992602311763,-0.5519283355649778,0.4880088633382754,1.8344309631234192,-1.6532402776896034
지씨셀,지씨셀,144510,01010642,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,174451440266.0,187544189442.0,-19998722925.0,-75737034732.0,578349164004.0,115983427707.0,462365736297.0,42043067615.0,81582107426.0,11342214056.0,-10620524543.0,-8852933356.0,-0.06981154262872574,-0.11463776334839286,-0.16380330285406447,0.2508477999167702,0.5153466727141813,0.06501645408433214
지씨지놈,지씨지놈,340450,01432598,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
지아이이노베이션,지아이이노베이션,358570,01351080,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
지에프씨생명과학,지에프씨생명과학,388610,01221752,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
지엘팜텍,지엘팜텍,204840,01042359,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,26047952258.0,26033025366.0,-1767871568.0,-2337462825.0,42440327756.0,22772408440.0,19667919316.0,19014221570.0,13913996790.0,-4647588565.0,-1580195072.0,6349731957.0,0.0005733829161283352,-0.06786988668013398,-0.1188464721379275,1.157845325380935,1.3665535400773943,-0.178424335201728
지투지바이오,지투지바이오,456160,01577952,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
진매트릭스,진매트릭스,109820,00552992,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
진바이오텍,진바이오텍,086060,00491053,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,82959224586.0,79476916086.0,3843590214.0,2865233580.0,71988255076.0,21015937239.0,50972317837.0,55835781428.0,18364126239.0,-463872612.0,-1030222691.0,2975850282.0,0.04381534502712561,0.046331076901707624,0.05621156152173587,0.4123009925937655,3.0404812459533868,-0.005591573623245775
진시스템,진시스템,363250,01437858,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,1207760282.0,897027724.0,-10115923491.0,-9528705018.0,29902064808.0,8020852624.0,21881212184.0,9981646573.0,2537813281.0,-7336768138.0,5572194432.0,-1716088462.0,0.34640240171662745,-8.375770955349234,-0.4354742752765584,0.3665634498012416,3.9331682309846023,-6.074689031709688
진양제약,진양제약,007370,00150536,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
진원생명과학,진원생명과학,011000,00118521,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,35720098849.0,40202911101.0,-43039113456.0,-48536607370.0,151334407812.0,65729165208.0,85605242604.0,28635226886.0,42505721985.0,-16058107972.0,-2845353681.0,10959006352.0,-0.1115046679266093,-1.2048990580328391,-0.5669817162311513,0.7678170542901859,0.6736793435976736,-0.44955385033738654
차바이오텍,차바이오텍,085660,00525679,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,1045049021124.0,953951423132.0,-59684136456.0,-14550152214.0,2194378669342.0,1475529477270.0,718849192072.0,733844173401.0,1020667092916.0,-49546238746.0,7364500574.0,214040145390.0,0.09549500717018655,-0.057111327076127844,-0.02024089666437666,2.052627301446853,0.7189848467676568,-0.04741044462460781
차백신연구소,차백신연구소,261780,01141599,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
카나프테라퓨틱스,카나프테라퓨틱스,0082N0,,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
케어랩스,케어랩스,263700,01187148,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,,,-4462290019.0,-19669705817.0,143256735699.0,88278881761.0,54977853938.0,99001173981.0,84375208747.0,-1889059222.0,18355543340.0,-9585151742.0,,,-0.3577750750180619,1.6057171285833467,1.173344344283119,
케어젠,케어젠,214370,00549891,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,82585947786.0,79209511675.0,34249787129.0,32313654383.0,240696868067.0,17719088633.0,222977779434.0,96406401615.0,8066161756.0,13486611789.0,-4010794507.0,-36353683660.0,0.04262664974951066,0.41471688643386906,0.1449187199954363,0.07946571482583419,11.95195491130441,0.16330395364532288
코렌텍,코렌텍,104540,00541437,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,93667301171.0,92046040615.0,3890853051.0,-1323785129.0,186272303845.0,101820364664.0,84451939181.0,116647201593.0,87631314788.0,-6605654321.0,952269538.0,5405334250.0,0.017613582780613337,0.041539075027867176,-0.015675011631915554,1.2056604697468871,1.33111321991683,-0.07052252214399397
코미팜,코미팜,041960,00187415,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,58778549707.0,42647034864.0,6192933611.0,14690121292.0,122766615861.0,57229040325.0,65537575536.0,59935147606.0,46233130902.0,8846988627.0,1978984281.0,-13231047921.0,0.3782564226198345,0.10536043576901111,0.22414807340455659,0.87322486156913,1.2963679170472806,0.15051389786070893
코스맥스비티아이,코스맥스비티아이,044820,00219574,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,597630263412.0,628597019226.0,16794453838.0,8046999846.0,953903205812.0,672673012576.0,281230193236.0,265258875033.0,586470739103.0,23836079689.0,-32092043137.0,6727294117.0,-0.04926328771353352,0.028101745955964215,0.028613570091484443,2.3918947138492803,0.45229686213963594,0.03988432505561998
코스맥스엔비티,코스맥스엔비티,222040,00656289,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,317985309667.0,333630908880.0,9904529646.0,-5448374694.0,317245824064.0,255243545749.0,62002278315.0,177120897897.0,237166343872.0,9113578342.0,-4251921179.0,-19887136187.0,-0.04689493328277744,0.03114775854385287,-0.08787378209426044,4.116680107338085,0.7468213870708111,0.028660375385089032
코아스템켐온,코아스템켐온,166480,00989664,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,28762459937.0,33657156172.0,-22019245376.0,-26252412534.0,117457187209.0,68863831145.0,48593356064.0,15783512957.0,41931972850.0,-21118189991.0,-24652716584.0,44738173396.0,-0.1454280988561947,-0.7655550124791122,-0.5402469526785554,1.4171449910622087,0.3764075926849695,-0.7342275325982665
코어라인소프트,코어라인소프트,384470,01512575,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,,,-13779081599.0,-14137902346.0,24664846746.0,21000777346.0,3664069400.0,15230160181.0,2649798221.0,-10817289808.0,-6925736067.0,17852505224.0,,,-3.85852471735388,5.731544644323604,5.747667901766623,
코오롱생명과학,코오롱생명과학,102940,00525642,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,161386743445.0,124639034557.0,-22084410295.0,-93085909327.0,419562620920.0,270225116745.0,149337504175.0,102054754701.0,206255196322.0,-14084844078.0,-6382082452.0,24778885056.0,0.2948330674945538,-0.13684153867647925,-0.6233257334870014,1.8094926538235083,0.4947984657883474,-0.08727386015320436
콜마비앤에이치,콜마비앤에이치,200130,01032404,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,615642004817.0,579551538026.0,24623244501.0,17205046710.0,690868553834.0,295602347076.0,395266206758.0,223762213099.0,236369483858.0,39195694503.0,-42355781538.0,-9168934398.0,0.062273092939977494,0.03999604365579194,0.04352774513945159,0.7478563611611282,0.9466628663174902,0.06366637460783876
쿼드메디슨,쿼드메디슨,464490,01671285,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,-4449177465.0,-4968140984.0,32098169321.0,20498173571.0,11599995750.0,11685770736.0,6329555191.0,1072171893.0,-3448746513.0,8060592112.0,,,-0.42828817277799436,1.767084575957711,1.8462230572878182,
퀀타매트릭스,퀀타매트릭스,317690,01311286,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,2497118525.0,3117941523.0,-16148156516.0,-20168600441.0,26826503019.0,20295852520.0,6530650499.0,19186995202.0,3544913040.0,-12934635824.0,-4502717930.0,16476044111.0,-0.19911309863267118,-6.466716078685132,-3.0882988523254,3.1077842127836703,5.412543265659346,-5.179824543570674
큐라클,큐라클,365270,01397772,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
큐라티스,큐라티스,348080,01357765,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
큐렉소,큐렉소,060280,00356802,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
큐로셀,큐로셀,372320,01492651,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,0.0,,-36624042261.0,-38239224341.0,72021277015.0,42567047315.0,29454229700.0,13047204154.0,38751335881.0,-28421827405.0,22020074334.0,1041606186.0,,,-1.2982591882550574,1.4451930248578186,0.33669043550049893,
큐리언트,큐리언트,115180,01042650,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,9179834444.0,9031807070.0,-27477790640.0,-24996940757.0,58070561569.0,5386510821.0,52684050748.0,50626748387.0,5014602377.0,-23316289762.0,-24099477254.0,26779410302.0,0.016389563334638414,-2.9932773632927185,-0.4744688459239049,0.1022417742091421,10.095864952165478,-2.53994665200522
큐리오시스,큐리오시스,494120,01786958,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
큐리옥스바이오시스템즈,큐리옥스바이오시스템즈,445680,01498974,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,4587636523.0,6787910936.0,-13377807751.0,-8089494005.0,70560573877.0,21923091988.0,48637481889.0,32266788286.0,19917655431.0,-9698164657.0,-4274688617.0,19861375392.0,-0.3241460345819717,-2.916056597755881,-0.16632222086377266,0.45074479879597124,1.620009362938356,-2.113978430588059
클래시스,클래시스,214150,01061327,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,242938965374.0,180122798016.0,122442594301.0,97543753801.0,608378808831.0,155734894073.0,452643914758.0,234201823223.0,128903651305.0,102800406889.0,-82247360752.0,-16738605421.0,0.34874079266978825,0.5040055806301057,0.21549776904247228,0.3440560869050047,1.8168750136398628,0.42315322587605775
테고사이언스,테고사이언스,191420,00926522,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,6759059331.0,7772408575.0,-2230301029.0,3316180150.0,52515371130.0,2826935112.0,49688436018.0,32134169334.0,2285100382.0,-1159595833.0,587885748.0,24395904.0,-0.1303777631118678,-0.32997210407236177,0.066739475333832,0.05689321980220754,14.062476023865107,-0.1715617183121306
테라젠이텍스,테라젠이텍스,066700,00249894,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,249625346187.0,221724623723.0,12499643437.0,-39280684356.0,237003167055.0,106458788275.0,130544378780.0,150714083354.0,100419443456.0,1787999794.0,-14015906971.0,12558814586.0,0.12583502001499075,0.05007361483090837,-0.3008990867557599,0.815498830894969,1.5008456347404195,0.0071627333574554915
텔콘RF제약,텔콘RF제약,200230,00608802,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,37865282088.0,36307203781.0,-70548303.0,-26499982350.0,153588079745.0,70453177889.0,83134901856.0,26010954718.0,69720074939.0,1218843178.0,-44083848943.0,37651166318.0,0.04291375112217706,-0.001863139506951083,-0.31875880957797087,0.8474560782068845,0.37307697590339217,0.03218893695727325
토모큐브,토모큐브,475960,01573336,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,5938649975.0,,-8779777619.0,-8302382992.0,43610542253.0,1620396778.0,41990145475.0,40062469270.0,1328492153.0,-6540032463.0,-14398049843.0,30680653173.0,,-1.4784130494237455,-0.1977221773842878,0.038589930081684244,30.156346185057217,-1.1012658584916852
툴젠,툴젠,199800,00547510,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,890961033.0,1103409421.0,-21798459510.0,6231842138.0,75478506407.0,17042659114.0,58435847293.0,50406121181.0,15640247720.0,-16456995760.0,-2593189943.0,810893402.0,-0.19253813131979775,-24.466232194915758,0.10664416495500202,0.2916473347010326,3.2228467274557975,-18.471061191741256
티디에스팜,티디에스팜,464280,01232192,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
티앤알바이오팹,티앤알바이오팹,246710,01109937,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,4873728487.0,,-13298894071.0,-7678779262.0,98453015543.0,74241955240.0,24211060303.0,26293869160.0,40846083219.0,-11732619317.0,11688869786.0,-3514583263.0,,-2.728689976569883,-0.31715997423906794,3.0664479089666576,0.6437304898739745,-2.407319026551263
티앤엘,티앤엘,340570,00608440,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,174891676241.0,115461318940.0,56957338526.0,46407511867.0,197075174356.0,25638971666.0,171436202690.0,114314695028.0,23664824340.0,46569584536.0,-661991775.0,-4581763221.0,0.5147209285898012,0.32567209457992174,0.27069843556274115,0.14955401055144543,4.830574416509698,0.2662767350449961
티움바이오,티움바이오,321550,01335930,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,-18699185300.0,-23546456712.0,107298482316.0,56538781273.0,50759701043.0,58914024451.0,39340083982.0,-15628033192.0,24680848086.0,-2753490075.0,,,-0.46388091789691827,1.1138517389041431,1.4975571602225362,
파로스아이바이오,파로스아이바이오,388870,01495180,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,0.0,-12601090336.0,-10560177402.0,19628332286.0,1014822179.0,18613510107.0,16254052326.0,973213870.0,-9327343224.0,-407689391.0,-31478490.0,,,-0.5673393863540346,0.05452073108007473,16.701418698440868,
파마리서치,파마리서치,214450,00970453,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,350115068641.0,261010910564.0,126050757121.0,88943035620.0,855700916352.0,286260118189.0,569440798163.0,554541963954.0,82817556411.0,138121879153.0,-225538402744.0,182643385738.0,0.34138097095045233,0.3600266552658708,0.15619364806126945,0.5027039142830424,6.695946946345118,0.3945042402463032
파인메딕스,파인메딕스,387570,01455410,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,9960360985.0,,-29192239.0,-24152328.0,26898440044.0,6114217920.0,20784222124.0,16784600085.0,3124479014.0,170677661.0,124906354.0,8167350710.0,,-0.002930841466886855,-0.0011620510912511261,0.29417593227796474,5.3719676175747875,0.017135690288437873
팜스빌,팜스빌,318010,00986898,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,16724977154.0,21394730375.0,-258082234.0,1583124504.0,67139949260.0,2515698346.0,64624250914.0,41233896691.0,2165219271.0,-346559887.0,15611259934.0,-2960130369.0,-0.21826651419064683,-0.015430946878051563,0.02449737492674034,0.03892808520671002,19.043751015552456,-0.020721097781417036
팜젠사이언스,팜젠사이언스,004720,00135050,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,171286609685.0,166778825652.0,10643268036.0,2789765616.0,363450447280.0,114022310240.0,249428137040.0,110708529863.0,65422042364.0,2384288570.0,-889448615.0,-483953622.0,0.027028515252924993,0.062137186646248725,0.011184646804913649,0.4571349150625882,1.6922206318022248,0.013919877183539106
팬젠,팬젠,222110,00962922,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
페니트리움바이오,페니트리움바이오,187660,01409022,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,9744986676.0,13790195699.0,-15932446161.0,-20260475756.0,28526620627.0,21898111403.0,6628509224.0,11318540872.0,20544553253.0,-14292388312.0,15432989456.0,1265344835.0,-0.29333949360075723,-1.6349377059938424,-3.0565659745395566,3.303625394939935,0.5509265999905459,-1.466640108108035
펩트론,펩트론,087010,00415868,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
폴라리스AI파마,폴라리스AI파마,041910,00463342,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
퓨쳐켐,퓨쳐켐,220100,01053540,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,17293266226.0,13968016475.0,-9467489583.0,-9425301200.0,74421441480.0,19904477492.0,54516963988.0,39504893717.0,15775845213.0,-3208929944.0,-11493918935.0,11914509187.0,0.2380617002386518,-0.5474668266406414,-0.17288749245234292,0.36510612543246673,2.5041380150235124,-0.1855595063456233
프레스티지바이오로직스,프레스티지바이오로직스,334970,01258428,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
프로티나,프로티나,468530,01688568,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
프로티아,프로티아,303360,01267958,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
프롬바이오,프롬바이오,377220,01217865,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,67181877862.0,66723974526.0,-24269892229.0,-26230402561.0,81176145780.0,32074034700.0,49102111080.0,29012747302.0,27182943944.0,-14699887906.0,2598390686.0,7619767495.0,0.0068626507826144425,-0.3612565322876714,-0.5342011164909776,0.6532109107843271,1.067314392501769,-0.218807338731963
프리시젼바이오,프리시젼바이오,335810,01137295,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,19134127922.0,20391168324.0,-5366154453.0,-7305106423.0,52039023615.0,26341377407.0,25697646208.0,16370546588.0,19391401752.0,-1443978608.0,5576483417.0,-5011893128.0,-0.06164631579841791,-0.28044938733947283,-0.2842714217431256,1.025050200854567,0.8442167718128766,-0.07546613119167794
플라즈맵,플라즈맵,405000,01575839,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,10139296801.0,12917403651.0,-17658777781.0,-20784603962.0,25513147512.0,20986071813.0,4527075699.0,17256165710.0,19457199640.0,-11086294247.0,-1695489377.0,8010000861.0,-0.21506696895586544,-1.7416176020469567,-4.59117658814302,4.635679455865003,0.886878175137026,-1.0933987301670272
피앤에스로보틱스,피앤에스로보틱스,460940,01419205,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
피엔케이피부임상연구센타,피엔케이피부임상연구센타,347740,01290381,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,17846810010.0,14842604136.0,2582128221.0,5700830958.0,82039524848.0,5183743743.0,76855781105.0,48163960909.0,4746931028.0,9032273247.0,-8874221790.0,-3494625436.0,0.20240423085282236,0.14468289960800676,0.07417569473676355,0.0674476749630323,10.146336785789085,0.5061001513401554
피제이전자,피제이전자,006140,00155735,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
피플바이오,피플바이오,304840,01118281,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,3731509686.0,4452858220.0,-11501274843.0,,27074569272.0,19453943049.0,7620626223.0,17076057809.0,16554257608.0,-10911265797.0,-674200004.0,12156029115.0,-0.16199674419456364,-3.082204204413795,,2.552801105804871,1.0315206041464424,-2.9240888313749376
하나제약,하나제약,293480,00248974,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
하스,하스,450330,01663569,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,16164621818.0,,1237994803.0,1791316210.0,54880995895.0,9425134857.0,45455861038.0,22937803641.0,6875630263.0,1147881942.0,-24345534378.0,23622058737.0,,0.07658668522770137,0.039407816046043063,0.20734696564477825,3.3361019664532825,0.07101198870744901
하이로닉,하이로닉,149980,00977641,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,31628770815.0,33731985488.0,-4757481207.0,-5485708426.0,80014600573.0,10176095160.0,69838505413.0,38021655810.0,5277717799.0,5244118496.0,-1292606465.0,-7203382808.0,-0.06235075233707216,-0.1504162534430126,-0.07854847971845157,0.14570894809134594,7.204185077346156,0.16580215926421546
하이텍팜,하이텍팜,106190,00409964,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
한국비엔씨,한국비엔씨,256840,01179617,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,89229997633.0,80997489681.0,10705760232.0,13264766446.0,267074348028.0,30584078223.0,236490269805.0,126096362665.0,19661137239.0,16696815052.0,-12456816926.0,15635268224.0,0.10163905059802295,0.11997938491528863,0.056090115068740766,0.12932489039916253,6.413482655259339,0.18712109710765032
한국비티비,한국비티비,219750,01031229,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
한국파마,한국파마,032300,00187770,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
한독,한독,002390,00161046,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,507358329302.0,522741079531.0,538506984.0,-52665955894.0,788555006781.0,499494735812.0,289060270969.0,327554127847.0,340995943212.0,-2787571335.0,-31289017726.0,70385444029.0,-0.029427092745037957,0.0010613937978328904,-0.18219714427531314,1.7279951137441778,0.9605807176519895,-0.00549428515115739
한미사이언스,한미사이언스,008930,00161426,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,1283432295647.0,1247906379068.0,98867912225.0,56693106363.0,1349078932369.0,510375220087.0,838703712282.0,327964548355.0,468827139886.0,82986394448.0,-6873101565.0,-20388962290.0,0.02846841491869972,0.07703399124389262,0.0675961075798099,0.6085286288984434,0.6995425828691314,0.06465973680845015
한미약품,한미약품,128940,00828497,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,1495501575568.0,1490887463726.0,216186188006.0,140431062099.0,2020840493653.0,780088902015.0,1240751591638.0,746306484262.0,682758544357.0,193486724954.0,24850922512.0,-93766989399.0,0.0030948760079238255,0.14455764643637453,0.11318225424446764,0.6287228702927973,1.093075275923273,0.1293791515268131
한스바이오메드,한스바이오메드,042520,00349060,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,81137434056.0,78032037342.0,625600334.0,-7799704239.0,121715439723.0,54592999238.0,67122440485.0,49707049182.0,50092356907.0,1758580171.0,-6594933815.0,5864854502.0,0.039796432590752696,0.007710378585157361,-0.11620114201215638,0.8133345397386142,0.9923080535875892,0.02167409151472859
한올바이오파마,한올바이오파마,009420,00162586,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,138943698757.0,134909837622.0,230474890.0,-1804843479.0,212880605189.0,44529201856.0,168351403333.0,85353313757.0,34720482983.0,9360058092.0,-27492828991.0,759588676.0,0.029900422431033975,0.0016587646079803864,-0.010720691620431638,0.2645015186949229,2.458298572597365,0.06736583361272035
한컴라이프케어,한컴라이프케어,372910,00534598,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,104776425927.0,112779715327.0,7488962506.0,7335829952.0,198508016060.0,63131348085.0,135376667975.0,121276212090.0,61671956527.0,22151894158.0,-3829122830.0,-292922404.0,-0.07096390850779151,0.07147564387448874,0.054188288585701544,0.4663384690237646,1.9664725901294413,0.2114205935353598
헬릭스미스,헬릭스미스,084990,00359395,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,4973971890.0,4201622674.0,-17954754544.0,-15486291754.0,148889638599.0,6851971858.0,142037666741.0,80370392536.0,6435332768.0,,,,0.1838216508063332,-3.609741860443043,-0.10902947161360116,0.04824052672235384,12.488925659857967,
현대약품,현대약품,004310,00164706,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
화일약품,화일약품,061250,00188973,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
환인제약,환인제약,016580,00166573,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,259596031749.0,230393578986.0,21495286106.0,23380719395.0,424705767203.0,48704233167.0,376001534036.0,201297208213.0,42376240826.0,20693372921.0,-18095144865.0,-5050607334.0,0.126750289185683,0.08280283007863352,0.06218251065103748,0.12953200654318833,4.750237498402497,0.07971374901835229
휴럼,휴럼,353190,01453670,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,98165792130.0,88406989389.0,1049712404.0,1672646525.0,89024487865.0,43742819983.0,45281667882.0,43819686851.0,21721856914.0,3307341242.0,-10999779101.0,11152604226.0,0.11038496852392798,0.01069326066874575,0.036938712800040144,0.9660160950120013,2.0173085120893917,0.03369138240763259
휴마시스,휴마시스,205470,01042979,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,25413315020.0,13827303630.0,-10558581287.0,-35565926982.0,331916050387.0,82812472510.0,249103577877.0,212571940377.0,81193198533.0,25017768301.0,-4524571658.0,-28902453889.0,0.8379082213008437,-0.415474379422382,-0.14277565695809238,0.3324419232183424,2.618100336207382,0.984435453671089
휴메딕스,휴메딕스,200670,00614478,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,,,,,,,,,,,,,,,,,,
휴비츠,휴비츠,065510,00398668,2024,G35,건강관리,G3510,WICS 건강관리장비와서비스,2026-03-27,117875139902.0,117736981654.0,13333966220.0,8364298114.0,222132760337.0,100346019736.0,121786740601.0,91220603439.0,79131647078.0,4914621814.0,-13761189161.0,8669954365.0,0.0011734481898475458,0.11311940949623221,0.06867987494142133,0.8239486436766996,1.152770184968903,0.041693454769902785
휴온스,휴온스,243070,01159853,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,590231059719.0,552006502264.0,39695088137.0,29073427336.0,606285225935.0,255690371372.0,350594854563.0,256909332839.0,153495824595.0,52558668004.0,-107942908879.0,43582950994.0,0.06924657100636634,0.06725347215020881,0.0829259955119383,0.7293044037702893,1.6737219629058797,0.0890476147240072
휴온스글로벌,휴온스글로벌,084110,00228059,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,813460515145.0,758379660587.0,96990827338.0,67127313803.0,1405949040243.0,441783898790.0,964165141453.0,572345925400.0,302465525840.0,100571081570.0,-131498751843.0,32314226119.0,0.07262965691269514,0.11923237272396842,0.06962221606750782,0.4582035584943781,1.892268296727353,0.12363363641820171
휴젤,휴젤,145020,00888347,2024,G35,건강관리,G3520,WICS 제약과생물공학,2026-03-27,373046885998.0,319699941151.0,166229170618.0,143134582847.0,939439325841.0,98627325098.0,840812000743.0,522925414568.0,61079734078.0,149050888807.0,42383660430.0,-172065830373.0,0.16686566989952395,0.4455986012945601,0.17023375346750086,0.11730009206677121,8.561357092685016,0.39955001476087676
