company_name,stock_code,corp_code,fiscal_year,wics_large,wics_index_name,revenue,revenue_prev,revenue_growth_yoy,operating_income,operating_income_prev,operating_income_growth_yoy,operating_margin,net_income,net_income_prev,net_income_growth_yoy,roe,total_assets,total_liabilities,total_equity,debt_ratio,current_assets,current_liabilities,current_ratio,operating_cash_flow,investing_cash_flow,financing_cash_flow,ocf_to_revenue,snapshot_date,market_cap_wics_raw,trading_value_wics_raw,shares_outstanding,data_provider
신한제16호스팩,496070,01875146,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,10229,1158369,5001800,wics_local_fallback
신한지주,055550,00382199,2025,금융,WICS 은행,,,,,,,,5084519000000.0,4558170000000.0,0.11547375372133992,0.0842193684642651,786013485000000.0,725641161000000.0,60372324000000.0,12.019433954538506,,,,9730881000000.0,-10903780000000.0,1250645000000.0,,20260327,34172741,546922,365483857,wics_local_fallback
아이지넷,462980,01728167,2025,금융,WICS 보험,39018670597.0,23340662328.0,0.6717036581345122,3329722972.0,352456597.0,8.447185838885007,0.0853366586060984,2556522660.0,151772359.0,15.844454924760049,0.1156711549703615,50283292740.0,28181648984.0,22101643756.0,1.275092897846091,38750265770.0,23147880063.0,1.6740308686815404,1616433015.0,-8018963928.0,13133768203.0,0.0414271678216602,20260327,30563,281335,13493483,wics_local_fallback
아주IB투자,027360,00156895,2025,금융,WICS 다각화된금융,,,,,,,,8318264516.0,8318602631.0,-4.0645648674211806e-05,0.0311697854095403,338305070078.0,71435587125.0,266869482953.0,0.2676798648333311,,,,-1138168995.0,6235217410.0,-6746600615.0,,20260327,380590,1158369,41189438,wics_local_fallback
에스케이증권제10호스팩,457940,01744703,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260205,6371,163688,3012100,wics_local_fallback
에스케이증권제11호스팩,472230,01797440,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,8217,1158369,3988800,wics_local_fallback
에스케이증권제12호스팩,473000,01798722,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,6190,1158369,3012100,wics_local_fallback
에스케이증권제13호스팩,473950,01801822,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,8095,1158369,3978000,wics_local_fallback
에스케이증권제9호스팩,455910,01725577,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260115,8414,53369,4016000,wics_local_fallback
에이리츠,140910,00860730,2025,금융,WICS 부동산,,,,,,,,,,,,,,,,,,,,,,,20260327,8242,20068,2633188,wics_local_fallback
에이치엠씨제6호스팩,462020,01767494,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,8375,1158369,3997400,wics_local_fallback
에이치엠씨제7호스팩,477340,01813377,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,14213,1158369,6984300,wics_local_fallback
에이티넘인베스트,021080,00161462,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,98525,1158369,31680000,wics_local_fallback
에이플러스에셋,244920,00684802,2025,금융,WICS 보험,682466555853.0,515785555014.0,0.3231594976219831,29314448307.0,31550650101.0,-0.07087656789452726,0.042953677444839,24681001455.0,10111438833.0,1.440899051324954,0.0944929774226873,515335671522.0,254141642842.0,261194028680.0,0.9729994369563472,330918987040.0,161460834218.0,2.0495310125377046,31777936983.0,-10044138701.0,-29808327447.0,0.0465633615456532,20260327,163949,281335,15599308,wics_local_fallback
엔에이치스팩29호,451700,01712616,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,28800,1158369,12771500,wics_local_fallback
엔에이치스팩30호,466910,01785056,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,36196,1158369,8008000,wics_local_fallback
엔에이치스팩31호,481890,01834194,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,12688,1158369,6027750,wics_local_fallback
엔에이치스팩32호,0054V0,00000nan,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,10577,1158369,5159695,wics_local_fallback
엘에스스팩1호,0041J0,00000nan,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,8033,1158369,3986700,wics_local_fallback
우리금융지주,316140,01350869,2025,금융,WICS 은행,,,,,,,,3227508000000.0,3171469000000.0,0.017669729705697895,0.0852501877480503,601457286000000.0,563598038000000.0,37859248000000.0,14.886667532329222,,,,13642391000000.0,-9880603000000.0,7685336000000.0,,20260327,21951818,546922,653327924,wics_local_fallback
우리기술투자,041190,00231664,2025,금융,WICS 다각화된금융,162866987251.0,192251177787.0,-0.152842707515454,,,,,110544592503.0,147737745200.0,-0.2517511868524172,0.142372457831535,940958568820.0,164512097454.0,776446471366.0,0.2118782215141944,39915704648.0,1085806701.0,36.76133570665816,-1302839238.0,-8170369043.0,-372131818.0,-0.0079994065095104,20260327,339041,1158369,52080000,wics_local_fallback
유안타제11호스팩,444920,01688346,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260226,10479,180925,4978000,wics_local_fallback
유안타제14호스팩,450940,01706819,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260121,8370,54727,3995200,wics_local_fallback
유안타제15호스팩,473050,01798980,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,13719,1158369,6659500,wics_local_fallback
유안타제16호스팩,474490,01804476,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,10479,1158369,5124300,wics_local_fallback
유안타제17호스팩,493790,01872219,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,10033,1158369,4991400,wics_local_fallback
유안타증권,003470,00117601,2025,금융,WICS 증권,3461272611000.0,2712726528000.0,0.275938645224175,,,,,95631538000.0,73049835000.0,0.3091273649009611,0.0501757128825895,20030123636000.0,18124190815000.0,1905932821000.0,9.509354482646794,,,,-915381873000.0,-33757877000.0,966080869000.0,-0.2644639633673743,20260327,389213,535642,77842664,wics_local_fallback
유진스팩10호,468760,01787072,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,8330,1158369,3985600,wics_local_fallback
유진스팩11호,488060,01854392,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,9170,1158369,4484000,wics_local_fallback
유진스팩12호,0105P0,00000nan,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,10011,1158369,4980800,wics_local_fallback
유진투자증권,001200,00131054,2025,금융,WICS 증권,1694075188265.0,1652599784559.0,0.0250970646937775,,,,,64538264177.0,49619329316.0,0.30066780560432355,0.0569888952305862,11049028363321.0,9916557486041.0,1132470877280.0,8.756567329889192,,,,91633720793.0,-15325988420.0,7093818169.0,0.0540907047265401,20260327,317102,535642,63931835,wics_local_fallback
유화증권,003460,00145190,2025,금융,WICS 증권,,,,,,,,,,,,,,,,,,,,,,,20260327,69608,535642,18711796,wics_local_fallback
이리츠코크렙,088260,00544452,2025,금융,WICS 부동산,23218505054.0,22754387430.0,0.0203968410675865,18180884436.0,17606425388.0,0.03262780691369264,0.783034239013931,6951214657.0,5028748467.0,0.3822951580528913,0.0323421194346148,669541231979.0,454613615035.0,214927616944.0,2.115194042994721,21559126572.0,6424581663.0,3.35572457521426,12246907189.0,0.0,-11021995299.0,0.5274632092168289,20260327,169660,20068,34837874,wics_local_fallback
이베스트스팩6호,478110,01815764,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,8152,1158369,4016000,wics_local_fallback
이스타코,015020,00134565,2025,금융,WICS 부동산,,,,,,,,,,,,,,,,,,,,,,,20260327,14117,20068,30424636,wics_local_fallback
이지스레지던스리츠,350520,01436628,2025,금융,WICS 부동산,16512932058.0,20635384697.0,-0.1997759043280316,14317961314.0,12986988878.0,0.102485067824665,0.8670756509933919,11953832363.0,9285179114.0,0.28740999136745354,0.0375166659150813,415408500610.0,96781243325.0,318627257285.0,0.3037443944678997,20029459653.0,96781243325.0,0.206956006813627,1800568723.0,11571579060.0,-1224080984.0,0.1090399159080704,20260327,113961,20068,30967609,wics_local_fallback
이지스밸류플러스리츠,334890,01394377,2025,금융,WICS 부동산,21788441864.0,10408477081.0,1.0933362003336096,16624984118.0,635636152.0,25.154875026680358,0.7630184949327958,12408253638.0,,,0.0326601682241945,578175336503.0,198255259153.0,379920077350.0,0.5218341197860887,23448738878.0,194743666724.0,0.1204082231399733,6233134643.0,1804797872.0,-8890996410.0,0.2860752816519069,20260327,242029,20068,59031380,wics_local_fallback
인카금융서비스,211050,01013694,2025,금융,WICS 보험,1021768500000.0,832258694000.0,0.2277054086262269,94843958000.0,86266641000.0,0.09942797007710083,0.0928233332697181,70953247000.0,62026401000.0,0.14392010266724972,0.3309239148249125,1001382010000.0,786972462000.0,214409548000.0,3.670417056240424,788976223000.0,705049595000.0,1.119036488489863,56174712000.0,-8733944000.0,-27202378000.0,0.054977925038793,20260327,319844,281335,26109738,wics_local_fallback
제이알글로벌리츠,348950,01415892,2025,금융,WICS 부동산,72166270260.0,62571210627.0,0.1533462360221563,54542329728.0,30990940704.0,0.7599443091754947,0.7557870114597218,16214401254.0,20675620124.0,-0.21577194992190213,0.0136389159590106,2750731027539.0,1561897449949.0,1188833577590.0,1.3138066415614489,122162673813.0,382093598255.0,0.319719237304446,-24625104808.0,30000107804.0,17283377518.0,-0.3412273451195536,20260327,279603,20068,177638400,wics_local_fallback
제주은행,006220,00148832,2025,금융,WICS 은행,,,,,,,,13930000000.0,10416000000.0,0.33736559139784944,0.0215211580947672,8019927000000.0,7372657000000.0,647270000000.0,11.390388863998025,,,,24934000000.0,-218697000000.0,213152000000.0,,20260327,121050,546922,9449639,wics_local_fallback
카카오뱅크,323410,01133217,2025,금융,WICS 은행,,,,,,,,,,,,,,,,,,,,,,,20260327,8231393,546922,333930755,wics_local_fallback
캡스톤파트너스,452300,01497124,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,37501,1158369,9351873,wics_local_fallback
컴퍼니케이,307930,00598198,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,34540,1158369,4526900,wics_local_fallback
케이뱅크,279570,01203312,2025,금융,WICS 은행,,,,,,,,,,,,,,,,,,,,,,,20260327,1195543,546922,190676720,wics_local_fallback
케이탑리츠,145270,00861076,2025,금융,WICS 부동산,15083145031.0,12087791146.0,0.2477999370456694,10622570321.0,7917272243.0,0.3416957248617881,0.7042675979822315,6507348762.0,5265475559.0,0.23585204965529305,0.0612746807458739,215780635690.0,109581000167.0,106199635523.0,1.0318397010248466,25159622015.0,61158779487.0,0.4113820162213663,2033184186.0,-7996868240.0,1202273610.0,0.1347984244546644,20260327,36495,20068,40371050,wics_local_fallback
케이프,064820,00152437,2025,금융,WICS 증권,579773872948.0,516502499171.0,0.122499646910813,49963648641.0,38992422321.0,0.28136816506758205,0.0861778203059544,64237261228.0,18297591691.0,2.510694866996964,0.2075617721668467,2692973699221.0,2383488669500.0,309485029721.0,7.701466761247577,2376860798168.0,2120419241702.0,1.120939081962,188434193508.0,13219450651.0,-161875213390.0,0.3250132548227137,20260327,224096,535642,21322192,wics_local_fallback
코람코더원리츠,417310,01180118,2025,금융,WICS 부동산,,,,,,,,,,,,,,,,,,,,,,,20260327,313181,20068,32320000,wics_local_fallback
코람코라이프인프라리츠,357120,01430475,2025,금융,WICS 부동산,,,,,,,,,,,,,,,,,,,,,,,20260327,350641,20068,76894929,wics_local_fallback
코리아에셋투자증권,190650,00304915,2025,금융,WICS 증권,,,,,,,,,,,,,,,,,,,,,,,20260327,26262,535642,3130120,wics_local_fallback
코리안리,003690,00113191,2025,금융,WICS 보험,,,,,,,,322041488493.0,316671748113.0,0.016956802783947376,0.0874299789626503,14259770701794.0,10576348924573.0,3683421777221.0,2.87133800152326,,,,1668722873508.0,-1641718153046.0,-139365180959.0,,20260327,1791905,281335,134426511,wics_local_fallback
큐캐피탈,016600,00267942,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,30683,1158369,101600853,wics_local_fallback
키움제10호스팩,487720,01877126,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,7479,1158369,3595500,wics_local_fallback
키움제11호스팩,489480,01873272,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,10333,1158369,5016000,wics_local_fallback
키움증권,039490,00296290,2025,금융,WICS 증권,17121703940748.0,11280306577010.0,0.5178403019332071,,,,,1114974212697.0,834883309831.0,0.33548509063224297,0.1658594194301729,81173768149523.0,74451363015539.0,6722405133984.0,11.07510802036648,,,,-6399934098932.0,-1519877081653.0,8498371270969.0,-0.373790723229408,20260327,5815063,535642,13367961,wics_local_fallback
키움히어로제1호스팩,466690,01784677,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,9250,1158369,4534550,wics_local_fallback
푸른저축은행,007330,00124805,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,27511,1158369,2413248,wics_local_fallback
플루토스,019570,00110750,2025,금융,WICS 다각화된금융,,10338209179.0,,3312889700.0,1274207990.0,1.599959917061892,,,,,,72472181671.0,31622642831.0,40849538840.0,0.7741248427518356,32801106375.0,31309195047.0,1.04765090018317,-18720472781.0,3668130.0,12904621296.0,,20260327,17647,1158369,45365728,wics_local_fallback
하나30호스팩,469880,01791321,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,13794,1158369,6647550,wics_local_fallback
하나31호스팩,469900,01791561,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,10351,1158369,4988450,wics_local_fallback
하나32호스팩,475240,01807738,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,6362,1158369,3008000,wics_local_fallback
하나33호스팩,475250,01807729,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,7417,1158369,3515000,wics_local_fallback
하나34호스팩,484130,01847550,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,8313,1158369,3977600,wics_local_fallback
하나35호스팩,0041L0,00000nan,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,11002,1158369,5487300,wics_local_fallback
하나36호스팩,0101C0,00000nan,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,13967,1158369,6966000,wics_local_fallback
하나금융지주,086790,00547583,2025,금융,WICS 은행,,,,,,,,4036638000000.0,3768529000000.0,0.07114420507312004,0.0884344179501031,674590676000000.0,628945122000000.0,45645554000000.0,13.77889119277641,,,,-1962471000000.0,-3946069000000.0,9527758000000.0,,20260327,26425366,546922,239360200,wics_local_fallback
한국금융지주,071050,00432102,2025,금융,WICS 증권,,21174133586717.0,,,,,,2024352000000.0,1045868641939.0,0.935570031287036,0.1673088562155218,136161928000000.0,124062437000000.0,12099491000000.0,10.25352529292348,,,,-7607218000000.0,317745000000.0,7441246000000.0,,20260327,9072191,535642,41237234,wics_local_fallback
한국자산신탁,123890,00404701,2025,금융,WICS 부동산,204288412188.0,226447627661.0,-0.0978558075519921,,,,,49381582687.0,37423940096.0,0.31951853707349415,0.0455832885296421,1738214602959.0,654888141006.0,1083326461953.0,0.6045159644908704,,,,203263359359.0,-86090109833.0,-48942910584.0,0.9949823251450176,20260327,152918,20068,53844527,wics_local_fallback
한국제12호스팩,458610,01761296,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260225,8419,142784,4018500,wics_local_fallback
한국제13호스팩,464440,01775952,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,8377,1158369,4017600,wics_local_fallback
한국제15호스팩,479880,01818682,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,13586,1158369,6595200,wics_local_fallback
한국캐피탈,023760,00149594,2025,금융,WICS 다각화된금융,,,,,,,,100521650960.0,81136484227.0,0.23892046737895437,0.1332921596086816,5155850351292.0,4401705086821.0,754145264471.0,5.836680669086484,,,,-529295507988.0,-7075640249.0,564645944987.0,,20260327,54935,1158369,56809723,wics_local_fallback
한국토지신탁,034830,00233653,2025,금융,WICS 부동산,184359776341.0,236337804592.0,-0.2199310784862873,,,,,19428046138.0,-18860386903.0,-2.0300979634150402,0.0187169161669694,1990907621833.0,952913650781.0,1037993971052.0,0.9180338974562908,,,,-124622078410.0,-19822437968.0,28141557224.0,-0.6759721718228465,20260327,215878,20068,126244615,wics_local_fallback
한양증권,001750,00162416,2025,금융,WICS 증권,,,,,,,,,38797645588.0,,,,,,,,,,,,,,20260327,241460,535642,8909973,wics_local_fallback
한화리츠,451800,01669226,2025,금융,WICS 부동산,,,,,,,,,,,,,,,,,,,,,,,20260327,468056,20068,91596000,wics_local_fallback
한화생명,088350,00113058,2025,금융,WICS 보험,,,,,,,,836319000000.0,866000982115.0,-0.03427476726701726,0.0503097894923326,178534378000000.0,161910993000000.0,16623385000000.0,9.739953264632923,,,,4377244000000.0,-6212404000000.0,2502961000000.0,,20260327,1680779,281335,356097300,wics_local_fallback
한화손해보험,000370,00135917,2025,금융,WICS 보험,,,,,,,,292332865000.0,315967449038.0,-0.07480069263450481,0.107968302753766,20492834690000.0,17785254247000.0,2707580443000.0,6.568689138297192,,,,668260677000.0,-902610513000.0,230740946000.0,,20260327,355645,281335,52532511,wics_local_fallback
한화투자증권,003530,00148610,2025,금융,WICS 증권,3094578000000.0,2495792979346.0,0.2399177438230098,,,,,102010000000.0,38890352038.0,1.6230155978101048,0.0493228682401053,17357936000000.0,15289727000000.0,2068209000000.0,7.392737871269296,,,,-728445000000.0,-86469000000.0,771001000000.0,-0.2353939697108943,20260327,771299,535642,107273887,wics_local_fallback
한화플러스제4호스팩,455310,01725160,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260304,9965,223088,4756400,wics_local_fallback
한화플러스제5호스팩,498390,01881800,2025,금융,WICS 다각화된금융,,,,,,,,,,,,,,,,,,,,,,,20260327,9642,1158369,4761600,wics_local_fallback
현대차증권,001500,00137997,2025,금융,WICS 증권,,1795633000000.0,,,,,,57735000000.0,36150000000.0,0.5970954356846473,0.040001357974567,12396389000000.0,10953063000000.0,1443326000000.0,7.588765808971778,,,,-153613000000.0,-284576000000.0,330335000000.0,,20260327,363949,535642,33389843,wics_local_fallback
현대해상,001450,00164973,2025,금융,WICS 보험,,,,,,,,1019820047983.0,850533055882.0,0.19903634659495972,0.1977348568874896,50429646840633.0,45272134078160.0,5157512762473.0,8.777900542984261,,,,3527079478029.0,-4041335508131.0,575538898044.0,,20260327,1827560,281335,58110000,wics_local_fallback
흥국화재,000540,00103176,2025,금융,WICS 보험,,,,,,,,,,,,,,,,,,,,,,,20260327,54866,281335,12206102,wics_local_fallback
3S,060310,00378363,2025,산업재,WICS 자본재,29022184967.0,43595351592.0,-0.3342825804316775,-5831286169.0,1164030344.0,-6.009565428476494,-0.2009251259211024,-10007067780.0,2605084717.0,-4.841359827838566,-0.2020621947417912,74789041969.0,25264350857.0,49524691112.0,0.5101364650587061,29644179647.0,22033265483.0,1.3454283328938363,-4430356829.0,-9113389177.0,13670921474.0,-0.1526541448907994,20260327,56559,6776021,44569593,wics_local_fallback
AJ네트웍스,095570,00365387,2025,산업재,WICS 운송,1070114469000.0,1014156314426.0,0.0551770508924668,71548375000.0,72790207643.0,-0.017060435506525487,0.0668604874269763,28327120000.0,21600800986.0,0.3113921107999416,0.0619687005463338,1778787002000.0,1321667203000.0,457119800000.0,2.891292836144923,378181589000.0,766046495000.0,0.4936796806308735,75931753000.0,-18764011000.0,-5625961000.0,0.0709566641697281,20260327,101185,308947,19458686,wics_local_fallback
CJ,001040,00148540,2025,산업재,WICS 자본재,45018829227000.0,43646656090000.0,0.0314382190967977,2527738458000.0,2547483645000.0,-0.0077508591816690545,0.0561484716818,142631457000.0,151195776000.0,-0.056643903861441205,0.0083816781692498,46966393292000.0,29949340845000.0,17017052447000.0,1.7599605418316662,12444497436000.0,16230858397000.0,0.7667183787580918,4987380240000.0,-3322707955000.0,-2117295637000.0,0.110784316821123,20260327,2771523,6776021,13421419,wics_local_fallback
CJ대한통운,000120,00113410,2025,산업재,WICS 운송,12284652471280.0,12116761147160.0,0.0138561222822611,508080820628.0,530663067133.0,-0.04255477327073944,0.0413589901558737,258742959823.0,268320297629.0,-0.035693676142392904,0.0582801969550863,10339205686286.0,5899567981863.0,4439637704423.0,1.328839958266311,2766670108486.0,3125807103845.0,0.8851058355721209,902359906502.0,-582983850511.0,-295177656453.0,0.0734542477788123,20260327,1160099,308947,10721801,wics_local_fallback
CNT85,056730,00318662,2025,산업재,WICS 자본재,,,,,,,,,,,,,,,,,,,,,,,20260327,16523,6776021,36314481,wics_local_fallback
DKME,015590,00108746,2025,산업재,WICS 자본재,133411972702.0,136623566311.0,-0.0235068787597694,10025825849.0,10022114479.0,0.00037031806090188647,0.0751493711242431,-2877621783.0,2281787710.0,-2.26112598923587,-0.0229834623364059,187652354336.0,62448338471.0,125204015865.0,0.4987726475030506,124558727383.0,43131855807.0,2.887859218030331,-4374536630.0,3031090431.0,-7823816365.0,-0.0327896855237372,20260327,95195,6776021,184845604,wics_local_fallback
DL이앤씨,375500,01524093,2025,산업재,WICS 자본재,7402425126660.0,8318442435057.0,-0.1101188492375163,386953267819.0,270944859542.0,0.42816242564298285,0.0522738509607316,370189019489.0,229223745163.0,0.6149680270940526,0.0705916355791528,9669288095980.0,4425196264818.0,5244091831162.0,0.8438441597307904,5634748961558.0,3726528854254.0,1.512063687666253,232139885997.0,-51764268788.0,-222168700386.0,0.0313599775782862,20260327,1807689,6776021,27472472,wics_local_fallback
GS건설,006360,00120030,2025,산업재,WICS 자본재,12450347000000.0,12863811468386.0,-0.0321416766253242,437809000000.0,285954335787.0,0.5310451537482985,0.0351644014419839,93423000000.0,263924031753.0,-0.6460231401457511,0.016913557694797,18459842000000.0,12936285000000.0,5523557000000.0,2.3420207304821874,9074153000000.0,7832139000000.0,1.158579156983807,591530000000.0,-246980000000.0,573708000000.0,0.0475111255935276,20260327,1668753,6776021,63330302,wics_local_fallback
GS글로벌,001250,00138190,2025,산업재,WICS 자본재,4109264561000.0,4066493928000.0,0.0105178155328109,52300233000.0,77879797000.0,-0.32844928961486636,0.0127273949446741,13874085000.0,56067654000.0,-0.7525474313585512,0.0243231398070205,1452118858000.0,881712031000.0,570406827000.0,1.5457599545876404,822100359000.0,562242867000.0,1.4621801489213024,64858035000.0,-100549666000.0,86970523000.0,0.015783368054603,20260327,102408,6776021,39616206,wics_local_fallback
HC보광산업,225530,00568461,2025,산업재,WICS 자본재,38493462752.0,63877146203.0,-0.3973828663279865,-4871625215.0,8863028851.0,-1.5496569284495043,-0.1265572091133029,-2492104615.0,5238946053.0,-1.475688161280633,-0.0271047270380351,175263808874.0,83320266646.0,91943542228.0,0.906211188159184,70023000185.0,49492653023.0,1.4148160566874286,14204015279.0,-6661934888.0,-11158526973.0,0.3689981171741169,20260327,49537,6776021,11628392,wics_local_fallback
HC홈센타,060560,00288495,2025,산업재,WICS 자본재,298824352914.0,369039055143.0,-0.1902636082833897,-18513534433.0,12312167768.0,-2.503677888561403,-0.0619545704774874,-23844012309.0,5798177352.0,-5.112328902939704,-0.1150797488994998,496363938917.0,289168385077.0,207195553840.0,1.3956302619326515,135639915524.0,191868524567.0,0.7069419845183356,25039647792.0,-42657261364.0,19120873439.0,0.0837938660213756,20260327,46978,6776021,60931203,wics_local_fallback
HDC,012630,00164636,2025,산업재,WICS 자본재,6584797969627.0,6200260255330.0,0.0620196086069831,648868134224.0,344698678103.0,0.8824213013956225,0.0985403253398153,416483422703.0,260301619623.0,0.6000031936266905,0.0767184432606556,12685578705605.0,7256852508855.0,5428726196750.0,1.3367505093919525,6674837187142.0,4431569355106.0,1.5062016753616492,467347129186.0,-249057889127.0,15330096233.0,0.0709736473832124,20260327,699307,6776021,24494105,wics_local_fallback
HDC랩스,039570,00350312,2025,산업재,WICS 자본재,645728085876.0,628807776981.0,0.0269085553875254,10637118275.0,6401720348.0,0.6616030842901793,0.0164730611966019,12262930001.0,18975535063.0,-0.35375050240816497,0.0459514230083287,441412758024.0,174545505648.0,266867252376.0,0.6540536693579616,279279225102.0,168579301625.0,1.6566637921139864,56552244199.0,-42312895359.0,-11149277934.0,0.0875790374245233,20260327,58176,6776021,6748976,wics_local_fallback
HDC현대산업개발,294870,01310269,2025,산업재,WICS 자본재,4147006988796.0,4256233201783.0,-0.025662647653151,248613789437.0,184636983859.0,0.3465004910763521,0.0599501737297963,158148718419.0,155717171971.0,0.015615146468578554,0.049225256278615,7599100705541.0,4386345092368.0,3212755613173.0,1.3652906166852614,4718349193562.0,3291628138084.0,1.433439318059928,2808096213.0,-72763619517.0,125724552960.0,0.0006771380469303,20260327,791877,6776021,35589958,wics_local_fallback
HD건설기계,267270,01205842,2025,산업재,WICS 자본재,3776524012000.0,3438062302000.0,0.0984454847729516,170883006000.0,190421614000.0,-0.1026070916508459,0.0452487540015673,87034895000.0,85966730000.0,0.012425330124805258,0.0450888869666735,3602695392000.0,1672399462000.0,1930295930000.0,0.8663953728587098,2251575825000.0,1124453995000.0,2.002372560382073,166035785000.0,-132208568000.0,33831909000.0,0.043965240118272,20260327,3557617,6776021,27345247,wics_local_fallback
HD한국조선해양,009540,00164830,2025,산업재,WICS 자본재,29933215227000.0,25538577356000.0,0.1720784133642248,3904489578000.0,1434090492000.0,1.7226242693756038,0.1304400328661693,2928395265000.0,1454580111000.0,1.013223776988657,0.173192226001923,39542213288000.0,22633860456000.0,16908352832000.0,1.3386200702627968,23424477841000.0,20010814307000.0,1.1705909355625703,4422050644000.0,-3603840324000.0,-792276007000.0,0.1477305598635216,20260327,16623189,6776021,45294794,wics_local_fallback
HD현대,267250,01205709,2025,산업재,WICS 자본재,71259438270000.0,67765626088000.0,0.0515572921507868,6099636253000.0,2983162778000.0,1.0446877046010126,0.0855975910150828,3675482625000.0,1930179481000.0,0.9042180590873249,0.1211627356313995,78685890494000.0,48350799380000.0,30335091114000.0,1.5938900331070882,39632675115000.0,33637107184000.0,1.178242674026733,7384884225000.0,-4746311853000.0,-1944899536000.0,0.1036337698456011,20260327,11187395,6776021,43446196,wics_local_fallback
HD현대마린솔루션,443060,01194689,2025,산업재,WICS 자본재,1982700659426.0,1745458578779.0,0.135919627959867,350141338776.0,271729951500.0,0.2885636524172419,0.1765981854655595,269571288127.0,227940276635.0,0.18263999722463967,0.3268620878099139,1272320058801.0,447595203333.0,824724855468.0,0.5427206423638181,1186808812306.0,408739495178.0,2.903582419382209,324127754474.0,-21321147395.0,-223251672141.0,0.1634779072337809,20260327,2720679,6776021,14794340,wics_local_fallback
HD현대마린엔진,071970,00406046,2025,산업재,WICS 자본재,402396221904.0,315793988713.0,0.2742364841836995,75911594792.0,33193655658.0,1.2869308392582712,0.1886488755605421,165101642055.0,75775091634.0,1.1788379069530484,0.3376917946366075,814697175815.0,325784964511.0,488912211304.0,0.6663465484776584,516174832502.0,320140948412.0,1.612336175870003,180601821406.0,-145013098457.0,-1070667002.0,0.4488158973050356,20260327,1691156,6776021,22048971,wics_local_fallback
HD현대인프라코어,042670,00344287,2025,산업재,WICS 자본재,,,,,184161977034.0,,,,108415737392.0,,,,,,,,,,,,,,20260123,1693996,10931648,122753304,wics_local_fallback
