,date,variant,ticker,previous_weight,target_weight,delta_weight,requested_delta_weight,execution_fill_fraction,execution_model,price,reason
331,2026-03-09,X_COOLDOWN5,086280,0.08321202485893509,0.0,-0.08321202485893509,-0.08321202485893509,1.0,STABILIZED_POSTERIOR_MEAN,220825.28125,TRAILING_STOP
332,2026-03-09,B_EQUAL,034730,0.12289711269726637,0.15,0.027102887302733622,0.027102887302733622,1.0,STABILIZED_POSTERIOR_MEAN,322409.875,REBALANCE
333,2026-03-09,B_EQUAL,086280,0.12339455256620942,0.15,0.026605447433790577,0.026605447433790577,1.0,STABILIZED_POSTERIOR_MEAN,220825.28125,REBALANCE
334,2026-03-09,B_EQUAL,096770,0.12547916760646344,0.15,0.024520832393536557,0.024520832393536557,1.0,STABILIZED_POSTERIOR_MEAN,118200.0,REBALANCE
335,2026-03-09,C_CAP10,034730,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,322409.875,ENTRY
336,2026-03-09,C_CAP08,004020,0.0,0.08,0.08,0.08,1.0,STABILIZED_POSTERIOR_MEAN,36372.855469,ENTRY
337,2026-03-09,D_BAND20,034730,0.08700629349231155,0.0,-0.08700629349231155,-0.08700629349231155,1.0,STABILIZED_POSTERIOR_MEAN,322409.875,HARD_STOP
338,2026-03-10,A0_LEGACY,004020,0.0567226832684741,0.0655137339193552,0.008791050650881094,0.008791050650881094,1.0,STABILIZED_POSTERIOR_MEAN,36175.714844,REBALANCE
339,2026-03-10,A0_LEGACY,012330,0.10123725464934694,0.11279224078105754,0.011554986131710604,0.011554986131710604,1.0,STABILIZED_POSTERIOR_MEAN,418081.40625,REBALANCE
340,2026-03-10,A_CURRENT,004020,0.0,0.11504785302784105,0.11504785302784105,0.11504785302784105,1.0,STABILIZED_POSTERIOR_MEAN,36175.714844,ENTRY
341,2026-03-10,A_CURRENT,011200,0.0,0.10508384970028685,0.10508384970028685,0.10508384970028685,1.0,STABILIZED_POSTERIOR_MEAN,20900.0,ENTRY
342,2026-03-10,A_CURRENT,096770,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,119800.0,ENTRY
343,2026-03-10,R_EXIT_RECOVERY,278470,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,300116.96875,CONFIRMED_REENTRY
344,2026-03-10,B_EQUAL,034730,0.15715972921920515,0.12857142857142856,-0.028588300647776593,-0.028588300647776593,1.0,STABILIZED_POSTERIOR_MEAN,343969.1875,REBALANCE
345,2026-03-10,B_EQUAL,086280,0.15251223867217756,0.12857142857142856,-0.023940810100749,-0.023940810100749,1.0,STABILIZED_POSTERIOR_MEAN,228624.84375,REBALANCE
346,2026-03-10,B_EQUAL,096770,0.1493033003974377,0.12857142857142856,-0.020731871826009135,-0.020731871826009135,1.0,STABILIZED_POSTERIOR_MEAN,119800.0,REBALANCE
347,2026-03-10,B_EQUAL,278470,0.0,0.12857142857142856,0.12857142857142856,0.12857142857142856,1.0,STABILIZED_POSTERIOR_MEAN,300116.96875,ENTRY
348,2026-03-10,D_BAND20,004020,0.0,0.11504785302784105,0.11504785302784105,0.11504785302784105,1.0,STABILIZED_POSTERIOR_MEAN,36175.714844,ENTRY
349,2026-03-10,D_BAND20,034730,0.0,0.09199559954285005,0.09199559954285005,0.09199559954285005,1.0,STABILIZED_POSTERIOR_MEAN,343969.1875,ENTRY
350,2026-03-10,E_VOL_RISK,096770,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,119800.0,ENTRY
351,2026-03-11,X_COOLDOWN5,012330,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,418081.40625,ENTRY
352,2026-03-11,C_CAP10,278470,0.11123785592517456,0.1,-0.011237855925174553,-0.011237855925174553,1.0,STABILIZED_POSTERIOR_MEAN,317536.6875,REBALANCE
353,2026-03-11,C_CAP08,278470,0.08942486163812617,0.08,-0.00942486163812617,-0.00942486163812617,1.0,STABILIZED_POSTERIOR_MEAN,317536.6875,REBALANCE
354,2026-03-11,E_VOL_RISK,011200,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,21000.0,ENTRY
355,2026-03-12,A0_LEGACY,278470,0.3197817235002805,0.2877800934816319,-0.032001630018648586,-0.032001630018648586,1.0,STABILIZED_POSTERIOR_MEAN,321020.625,REBALANCE
356,2026-03-12,X_COOLDOWN5,034730,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,329269.65625,ENTRY
357,2026-03-12,X_COOLDOWN5,278470,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,321020.625,ENTRY
358,2026-03-12,R_EXIT_RECOVERY,004020,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,37309.285156,CONFIRMED_REENTRY
359,2026-03-12,R_TREND_REARM,278470,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,321020.625,CONFIRMED_REENTRY
360,2026-03-12,B_EQUAL,096770,0.1290573271077484,0.15,0.0209426728922516,0.0209426728922516,1.0,STABILIZED_POSTERIOR_MEAN,121700.0,REBALANCE
361,2026-03-12,E_VOL_RISK,034730,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,329269.65625,ENTRY
362,2026-03-12,E_VOL_RISK,278470,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,321020.625,ENTRY
363,2026-03-13,A0_LEGACY,161390,0.10815695364103779,0.12633766946727867,0.01818071582624088,0.01818071582624088,1.0,STABILIZED_POSTERIOR_MEAN,53869.824219,REBALANCE
364,2026-03-13,X_CAP15_ONLY,278470,0.1713959083268055,0.15,-0.02139590832680552,-0.02139590832680552,1.0,STABILIZED_POSTERIOR_MEAN,340928.90625,REBALANCE
365,2026-03-13,A_CURRENT,011200,0.1059086149849941,0.15,0.044091385015005896,0.044091385015005896,1.0,STABILIZED_POSTERIOR_MEAN,21050.0,REBALANCE
366,2026-03-13,A_CURRENT,012330,0.1437697291974688,0.0,-0.1437697291974688,-0.1437697291974688,1.0,STABILIZED_POSTERIOR_MEAN,399302.3125,TRAILING_STOP
367,2026-03-13,X_COOLDOWN5,011200,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,21050.0,ENTRY
368,2026-03-13,R_EXIT_RECOVERY,278470,0.1675506181317963,0.15,-0.017550618131796314,-0.017550618131796314,1.0,STABILIZED_POSTERIOR_MEAN,340928.90625,REBALANCE
369,2026-03-13,B_EQUAL,034730,0.12167579949946214,0.15,0.028324200500537855,0.028324200500537855,1.0,STABILIZED_POSTERIOR_MEAN,324369.8125,REBALANCE
370,2026-03-13,B_EQUAL,086280,0.12270022072465155,0.15,0.02729977927534845,0.02729977927534845,1.0,STABILIZED_POSTERIOR_MEAN,217412.96875,REBALANCE
371,2026-03-13,C_CAP08,012330,0.07518490990501281,0.0,-0.07518490990501281,-0.07518490990501281,1.0,STABILIZED_POSTERIOR_MEAN,399302.3125,TRAILING_STOP
372,2026-03-13,C_CAP08,096770,0.07156174967917224,0.0,-0.07156174967917224,-0.07156174967917224,1.0,STABILIZED_POSTERIOR_MEAN,112600.0,HARD_STOP
373,2026-03-13,D_BAND20,011200,0.10618053829549987,0.15,0.04381946170450013,0.04381946170450013,1.0,STABILIZED_POSTERIOR_MEAN,21050.0,REBALANCE
374,2026-03-13,D_BAND20,034730,0.0869750504925706,0.15,0.0630249495074294,0.0630249495074294,1.0,STABILIZED_POSTERIOR_MEAN,324369.8125,REBALANCE
375,2026-03-13,D_BAND20,096770,0.13619303762152668,0.0,-0.13619303762152668,-0.13619303762152668,1.0,STABILIZED_POSTERIOR_MEAN,112600.0,HARD_STOP
376,2026-03-13,D_BAND20,278470,0.19216164485312326,0.15,-0.042161644853123265,-0.042161644853123265,1.0,STABILIZED_POSTERIOR_MEAN,340928.90625,REBALANCE
377,2026-03-13,E_VOL_RISK,096770,0.09408750088081458,0.0,-0.09408750088081458,-0.09408750088081458,1.0,STABILIZED_POSTERIOR_MEAN,112600.0,TRAILING_STOP
378,2026-03-16,A_CURRENT,004020,0.11182200762112243,0.15,0.03817799237887756,0.03817799237887756,1.0,STABILIZED_POSTERIOR_MEAN,34401.425781,REBALANCE
379,2026-03-16,A_CURRENT,034730,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,323879.8125,ENTRY
380,2026-03-16,A_CURRENT,086280,0.13950731883205544,0.0,-0.13950731883205544,-0.13950731883205544,1.0,STABILIZED_POSTERIOR_MEAN,213513.171875,HARD_STOP
381,2026-03-16,A_CURRENT,096770,0.13987627199360902,0.0,-0.13987627199360902,-0.13987627199360902,1.0,STABILIZED_POSTERIOR_MEAN,109300.0,TRAILING_STOP
382,2026-03-16,B_EQUAL,011200,0.1332289318791498,0.15,0.01677106812085019,0.01677106812085019,1.0,STABILIZED_POSTERIOR_MEAN,20950.0,REBALANCE
383,2026-03-16,B_EQUAL,086280,0.15041169411279878,0.0,-0.15041169411279878,-0.15041169411279878,1.0,STABILIZED_POSTERIOR_MEAN,213513.171875,HARD_STOP
384,2026-03-16,C_CAP10,034730,0.10090634564154677,0.0,-0.10090634564154677,-0.10090634564154677,1.0,STABILIZED_POSTERIOR_MEAN,323879.8125,TRAILING_STOP
385,2026-03-16,C_CAP10,096770,0.09088797649924338,0.0,-0.09088797649924338,-0.09088797649924338,1.0,STABILIZED_POSTERIOR_MEAN,109300.0,HARD_STOP
386,2026-03-16,C_CAP08,086280,0.07213829632507562,0.0,-0.07213829632507562,-0.07213829632507562,1.0,STABILIZED_POSTERIOR_MEAN,213513.171875,HARD_STOP
387,2026-03-16,D_BAND20,086280,0.12710844782467934,0.0,-0.12710844782467934,-0.12710844782467934,1.0,STABILIZED_POSTERIOR_MEAN,213513.171875,HARD_STOP
388,2026-03-16,E_VOL_RISK,004020,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,34401.425781,ENTRY
389,2026-03-17,A_CURRENT,278470,0.17606218458409334,0.15,-0.026062184584093345,-0.026062184584093345,1.0,STABILIZED_POSTERIOR_MEAN,347399.0625,REBALANCE
390,2026-03-17,X_COOLDOWN5,004020,0.1359422631607837,0.0,-0.1359422631607837,-0.1359422631607837,1.0,STABILIZED_POSTERIOR_MEAN,35042.140625,TRAILING_STOP
391,2026-03-17,B_EQUAL,004020,0.1183578760475289,0.0,-0.1183578760475289,-0.1183578760475289,1.0,STABILIZED_POSTERIOR_MEAN,35042.140625,HARD_STOP
392,2026-03-17,B_EQUAL,096770,0.13939482738772657,0.0,-0.13939482738772657,-0.13939482738772657,1.0,STABILIZED_POSTERIOR_MEAN,110900.0,HARD_STOP
393,2026-03-17,C_CAP10,034730,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,333189.53125,ENTRY
394,2026-03-17,C_CAP10,278470,0.11142568203797391,0.1,-0.011425682037973908,-0.011425682037973908,1.0,STABILIZED_POSTERIOR_MEAN,347399.0625,REBALANCE
395,2026-03-17,C_CAP08,278470,0.08883027778042021,0.08,-0.008830277780420212,-0.008830277780420212,1.0,STABILIZED_POSTERIOR_MEAN,347399.0625,REBALANCE
396,2026-03-18,X_COOLDOWN5,086280,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,230574.734375,ENTRY
397,2026-03-18,B_EQUAL,012330,0.0,0.12857142857142856,0.12857142857142856,0.12857142857142856,1.0,STABILIZED_POSTERIOR_MEAN,425000.0,ENTRY
398,2026-03-18,B_EQUAL,034730,0.15833546795011968,0.12857142857142856,-0.029764039378691126,-0.029764039378691126,1.0,STABILIZED_POSTERIOR_MEAN,345439.15625,REBALANCE
399,2026-03-18,B_EQUAL,086280,0.0,0.12857142857142856,0.12857142857142856,0.12857142857142856,1.0,STABILIZED_POSTERIOR_MEAN,230574.734375,ENTRY
400,2026-03-18,B_EQUAL,096770,0.0,0.12857142857142856,0.12857142857142856,0.12857142857142856,1.0,STABILIZED_POSTERIOR_MEAN,114300.0,ENTRY
401,2026-03-18,B_EQUAL,278470,0.153553733634237,0.12857142857142856,-0.024982305062808435,-0.024982305062808435,1.0,STABILIZED_POSTERIOR_MEAN,360339.4375,REBALANCE
402,2026-03-18,C_CAP10,096770,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,114300.0,ENTRY
403,2026-03-18,C_CAP08,096770,0.0,0.08,0.08,0.08,1.0,STABILIZED_POSTERIOR_MEAN,114300.0,ENTRY
404,2026-03-18,D_BAND20,011200,0.14649585149118935,0.10508384970028685,-0.0414120017909025,-0.0414120017909025,1.0,STABILIZED_POSTERIOR_MEAN,21100.0,REBALANCE
405,2026-03-18,D_BAND20,086280,0.0,0.13787269772902203,0.13787269772902203,0.13787269772902203,1.0,STABILIZED_POSTERIOR_MEAN,230574.734375,ENTRY
406,2026-03-18,D_BAND20,096770,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,114300.0,ENTRY
407,2026-03-18,E_VOL_RISK,012330,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,425000.0,ENTRY
408,2026-03-18,E_VOL_RISK,086280,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,230574.734375,ENTRY
409,2026-03-19,A0_LEGACY,086280,0.07023105693246848,0.07851128896405395,0.008280232031585469,0.008280232031585469,1.0,STABILIZED_POSTERIOR_MEAN,224725.0625,REBALANCE
410,2026-03-19,A0_LEGACY,278470,0.32092525332442007,0.2877800934816319,-0.03314515984278815,-0.03314515984278815,1.0,STABILIZED_POSTERIOR_MEAN,367307.34375,REBALANCE
411,2026-03-19,X_CAP15_ONLY,096770,0.1288261614730721,0.14428006757310852,0.015453906100036413,0.015453906100036413,1.0,STABILIZED_POSTERIOR_MEAN,110300.0,REBALANCE
412,2026-03-19,X_COOLDOWN5,278470,0.16940122694636098,0.15,-0.019401226946360983,-0.019401226946360983,1.0,STABILIZED_POSTERIOR_MEAN,367307.34375,REBALANCE
413,2026-03-19,R_TREND_REARM,278470,0.16730448663486522,0.15,-0.017304486634865224,-0.017304486634865224,1.0,STABILIZED_POSTERIOR_MEAN,367307.34375,REBALANCE
414,2026-03-19,B_EQUAL,004020,0.0,0.12857142857142856,0.12857142857142856,0.12857142857142856,1.0,STABILIZED_POSTERIOR_MEAN,35337.855469,ENTRY
415,2026-03-19,B_EQUAL,011200,0.1468273299727218,0.12857142857142856,-0.01825590140129324,-0.01825590140129324,1.0,STABILIZED_POSTERIOR_MEAN,20850.0,REBALANCE
416,2026-03-19,C_CAP10,004020,0.09171497856612121,0.0,-0.09171497856612121,-0.09171497856612121,1.0,STABILIZED_POSTERIOR_MEAN,35337.855469,TRAILING_STOP
417,2026-03-20,A0_LEGACY,004020,0.06398657005256343,0.07621200903864599,0.012225438986082554,0.012225438986082554,1.0,STABILIZED_POSTERIOR_MEAN,36915.0,REBALANCE
418,2026-03-20,A0_LEGACY,011200,0.05895380775342562,0.06961147985296103,0.010657672099535408,0.010657672099535408,1.0,STABILIZED_POSTERIOR_MEAN,21250.0,REBALANCE
419,2026-03-20,A0_LEGACY,034730,0.04987525821143672,0.06094133249212981,0.011066074280693089,0.011066074280693089,1.0,STABILIZED_POSTERIOR_MEAN,352788.90625,REBALANCE
420,2026-03-20,A0_LEGACY,086280,0.07855149812044404,0.09133204148506756,0.012780543364623517,0.012780543364623517,1.0,STABILIZED_POSTERIOR_MEAN,224725.0625,REBALANCE
421,2026-03-20,A0_LEGACY,278470,0.2805146994763653,0.3347740660387684,0.0542593665624031,0.0542593665624031,1.0,STABILIZED_POSTERIOR_MEAN,357850.90625,REBALANCE
422,2026-03-20,X_CAP15_ONLY,011200,0.07141060794369652,0.10508384970028685,0.033673241756590325,0.033673241756590325,1.0,STABILIZED_POSTERIOR_MEAN,21250.0,REBALANCE
423,2026-03-20,X_CAP15_ONLY,086280,0.09078736052018636,0.13787269772902203,0.04708533720883566,0.04708533720883566,1.0,STABILIZED_POSTERIOR_MEAN,224725.0625,REBALANCE
424,2026-03-20,X_CAP15_ONLY,161390,0.1473197341640645,0.0,-0.1473197341640645,-0.1473197341640645,1.0,STABILIZED_POSTERIOR_MEAN,55915.515625,REBALANCE
425,2026-03-20,A_CURRENT,096770,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,113900.0,ENTRY
426,2026-03-20,D_BAND20,004020,0.11571484347269685,0.15,0.03428515652730314,0.03428515652730314,1.0,STABILIZED_POSTERIOR_MEAN,36915.0,REBALANCE
427,2026-03-20,D_BAND20,011200,0.1067890684113896,0.15,0.04321093158861039,0.04321093158861039,1.0,STABILIZED_POSTERIOR_MEAN,21250.0,REBALANCE
428,2026-03-23,A0_LEGACY,012330,0.1062907847748535,0.13121101118242745,0.02492022640757395,0.02492022640757395,1.0,STABILIZED_POSTERIOR_MEAN,381000.0,REBALANCE
429,2026-03-23,A0_LEGACY,161390,0.12983422818966575,0.0,-0.12983422818966575,-0.12983422818966575,1.0,STABILIZED_POSTERIOR_MEAN,52798.273438,REBALANCE
430,2026-03-23,X_CAP15_ONLY,004020,0.08200577511609342,0.11504785302784105,0.03304207791174764,0.03304207791174764,1.0,STABILIZED_POSTERIOR_MEAN,34007.140625,REBALANCE
431,2026-03-23,X_CAP15_ONLY,034730,0.06233504668217846,0.09199559954285005,0.029660552860671596,0.029660552860671596,1.0,STABILIZED_POSTERIOR_MEAN,322409.875,REBALANCE
432,2026-03-23,A_CURRENT,004020,0.15165896103673834,0.0,-0.15165896103673834,-0.15165896103673834,1.0,STABILIZED_POSTERIOR_MEAN,34007.140625,TRAILING_STOP
433,2026-03-23,A_CURRENT,034730,0.15272103465625322,0.0,-0.15272103465625322,-0.15272103465625322,1.0,STABILIZED_POSTERIOR_MEAN,322409.875,TRAILING_STOP
434,2026-03-23,X_COOLDOWN5,034730,0.1531679784952261,0.0,-0.1531679784952261,-0.1531679784952261,1.0,STABILIZED_POSTERIOR_MEAN,322409.875,TRAILING_STOP
435,2026-03-23,X_COOLDOWN5,278470,0.13937056792550423,0.0,-0.13937056792550423,-0.13937056792550423,1.0,STABILIZED_POSTERIOR_MEAN,323011.46875,TRAILING_STOP
436,2026-03-23,R_EXIT_RECOVERY,278470,0.14468155065958016,0.0,-0.14468155065958016,-0.14468155065958016,1.0,STABILIZED_POSTERIOR_MEAN,323011.46875,TRAILING_STOP
437,2026-03-23,R_TREND_REARM,278470,0.13530293744968064,0.0,-0.13530293744968064,-0.13530293744968064,1.0,STABILIZED_POSTERIOR_MEAN,323011.46875,TRAILING_STOP
438,2026-03-23,B_EQUAL,011200,0.12950127915643614,0.0,-0.12950127915643614,-0.12950127915643614,1.0,STABILIZED_POSTERIOR_MEAN,19810.0,TRAILING_STOP
439,2026-03-23,B_EQUAL,096770,0.12758577068869537,0.15,0.02241422931130463,0.02241422931130463,1.0,STABILIZED_POSTERIOR_MEAN,105600.0,REBALANCE
440,2026-03-23,B_EQUAL,278470,0.12379146420866896,0.0,-0.12379146420866896,-0.12379146420866896,1.0,STABILIZED_POSTERIOR_MEAN,323011.46875,TRAILING_STOP
441,2026-03-23,C_CAP10,004020,0.0,0.1,0.1,0.1,1.0,STABILIZED_POSTERIOR_MEAN,34007.140625,ENTRY
442,2026-03-23,C_CAP10,011200,0.09922767862303929,0.0,-0.09922767862303929,-0.09922767862303929,1.0,STABILIZED_POSTERIOR_MEAN,19810.0,TRAILING_STOP
443,2026-03-23,C_CAP10,086280,0.09115344240207122,0.0,-0.09115344240207122,-0.09115344240207122,1.0,STABILIZED_POSTERIOR_MEAN,210588.34375,HARD_STOP
444,2026-03-23,C_CAP08,004020,0.07579127914346385,0.0,-0.07579127914346385,-0.07579127914346385,1.0,STABILIZED_POSTERIOR_MEAN,34007.140625,TRAILING_STOP
445,2026-03-23,C_CAP08,011200,0.07662693891308921,0.0,-0.07662693891308921,-0.07662693891308921,1.0,STABILIZED_POSTERIOR_MEAN,19810.0,TRAILING_STOP
446,2026-03-23,C_CAP08,278470,0.07593550151556068,0.0,-0.07593550151556068,-0.07593550151556068,1.0,STABILIZED_POSTERIOR_MEAN,323011.46875,TRAILING_STOP
447,2026-03-23,D_BAND20,004020,0.14975307365453855,0.0,-0.14975307365453855,-0.14975307365453855,1.0,STABILIZED_POSTERIOR_MEAN,34007.140625,TRAILING_STOP
448,2026-03-23,D_BAND20,011200,0.15154235834809915,0.0,-0.15154235834809915,-0.15154235834809915,1.0,STABILIZED_POSTERIOR_MEAN,19810.0,TRAILING_STOP
449,2026-03-23,D_BAND20,012330,0.14546653285347008,0.0,-0.14546653285347008,-0.14546653285347008,1.0,STABILIZED_POSTERIOR_MEAN,381000.0,HARD_STOP
450,2026-03-23,D_BAND20,034730,0.15885264931974125,0.0,-0.15885264931974125,-0.15885264931974125,1.0,STABILIZED_POSTERIOR_MEAN,322409.875,TRAILING_STOP
451,2026-03-23,E_VOL_RISK,004020,0.10168053617060475,0.0,-0.10168053617060475,-0.10168053617060475,1.0,STABILIZED_POSTERIOR_MEAN,34007.140625,TRAILING_STOP
452,2026-03-23,E_VOL_RISK,012330,0.09447603173408944,0.0,-0.09447603173408944,-0.09447603173408944,1.0,STABILIZED_POSTERIOR_MEAN,381000.0,HARD_STOP
453,2026-03-23,E_VOL_RISK,278470,0.10461186974383391,0.0,-0.10461186974383391,-0.10461186974383391,1.0,STABILIZED_POSTERIOR_MEAN,323011.46875,TRAILING_STOP
454,2026-03-24,A_CURRENT,034730,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,336619.40625,ENTRY
455,2026-03-24,B_EQUAL,004020,0.13103787254646984,0.15,0.018962127453530153,0.018962127453530153,1.0,STABILIZED_POSTERIOR_MEAN,34746.425781,REBALANCE
456,2026-03-24,B_EQUAL,034730,0.13157803111350055,0.15,0.01842196888649944,0.01842196888649944,1.0,STABILIZED_POSTERIOR_MEAN,336619.40625,REBALANCE
457,2026-03-24,B_EQUAL,278470,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,330974.75,ENTRY
458,2026-03-24,C_CAP10,012330,0.0932710597789111,0.0,-0.0932710597789111,-0.0932710597789111,1.0,STABILIZED_POSTERIOR_MEAN,392500.0,HARD_STOP
459,2026-03-24,C_CAP08,004020,0.0,0.08,0.08,0.08,1.0,STABILIZED_POSTERIOR_MEAN,34746.425781,ENTRY
460,2026-03-24,D_BAND20,278470,0.1529114163092066,0.0,-0.1529114163092066,-0.1529114163092066,1.0,STABILIZED_POSTERIOR_MEAN,330974.75,TRAILING_STOP
461,2026-03-24,E_VOL_RISK,011200,0.09738718091765346,0.0,-0.09738718091765346,-0.09738718091765346,1.0,STABILIZED_POSTERIOR_MEAN,19930.0,TRAILING_STOP
462,2026-03-24,E_VOL_RISK,034730,0.10542362496781128,0.0,-0.10542362496781128,-0.10542362496781128,1.0,STABILIZED_POSTERIOR_MEAN,336619.40625,REBALANCE
463,2026-03-24,E_VOL_RISK,086280,0.09856299123527128,0.0,-0.09856299123527128,-0.09856299123527128,1.0,STABILIZED_POSTERIOR_MEAN,217412.96875,REBALANCE
464,2026-03-25,A0_LEGACY,096770,0.11474983665870156,0.1359180599099998,0.021168223251298246,0.021168223251298246,1.0,STABILIZED_POSTERIOR_MEAN,114100.0,REBALANCE
465,2026-03-25,X_CAP15_ONLY,012330,0.13054738853202758,0.15,0.01945261146797242,0.01945261146797242,1.0,STABILIZED_POSTERIOR_MEAN,402000.0,REBALANCE
466,2026-03-25,A_CURRENT,004020,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,35190.0,ENTRY
467,2026-03-25,A_CURRENT,278470,0.144573952290841,0.0,-0.144573952290841,-0.144573952290841,1.0,STABILIZED_POSTERIOR_MEAN,326993.125,TRAILING_STOP
468,2026-03-25,X_COOLDOWN5,012330,0.1479570404384239,0.0,-0.1479570404384239,-0.1479570404384239,1.0,STABILIZED_POSTERIOR_MEAN,402000.0,REBALANCE
469,2026-03-25,B_EQUAL,086280,0.12928532393252176,0.15,0.020714676067478233,0.020714676067478233,1.0,STABILIZED_POSTERIOR_MEAN,223750.109375,REBALANCE
470,2026-03-25,C_CAP10,278470,0.09546589922483668,0.0,-0.09546589922483668,-0.09546589922483668,1.0,STABILIZED_POSTERIOR_MEAN,326993.125,TRAILING_STOP
471,2026-03-25,C_CAP08,278470,0.0,0.08,0.08,0.08,1.0,STABILIZED_POSTERIOR_MEAN,326993.125,ENTRY
472,2026-03-25,D_BAND20,004020,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,35190.0,ENTRY
473,2026-03-25,D_BAND20,278470,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,326993.125,ENTRY
474,2026-03-26,A0_LEGACY,004020,0.07652833007289847,0.10124747912743169,0.02471914905453322,0.02471914905453322,1.0,STABILIZED_POSTERIOR_MEAN,34450.714844,REBALANCE
475,2026-03-26,A0_LEGACY,011200,0.06982482708300113,0.09247869125019881,0.022653864167197682,0.022653864167197682,1.0,STABILIZED_POSTERIOR_MEAN,19810.0,REBALANCE
476,2026-03-26,A0_LEGACY,012330,0.13667703677834156,0.0,-0.13667703677834156,-0.13667703677834156,1.0,STABILIZED_POSTERIOR_MEAN,398500.0,REBALANCE
477,2026-03-26,A0_LEGACY,034730,0.061291177915785124,0.08096042037634768,0.019669242460562557,0.019669242460562557,1.0,STABILIZED_POSTERIOR_MEAN,329759.625,REBALANCE
478,2026-03-26,A0_LEGACY,086280,0.09699226177273099,0.0,-0.09699226177273099,-0.09699226177273099,1.0,STABILIZED_POSTERIOR_MEAN,221800.21875,REBALANCE
479,2026-03-26,A0_LEGACY,278470,0.3106118805215017,0.44474657854089594,0.13413469801939426,0.13413469801939426,1.0,STABILIZED_POSTERIOR_MEAN,308577.96875,REBALANCE
480,2026-03-26,X_CAP15_ONLY,012330,0.15171732613602912,0.0,-0.15171732613602912,-0.15171732613602912,1.0,STABILIZED_POSTERIOR_MEAN,398500.0,REBALANCE
481,2026-03-26,X_CAP15_ONLY,086280,0.14218822459678246,0.0,-0.14218822459678246,-0.14218822459678246,1.0,STABILIZED_POSTERIOR_MEAN,221800.21875,REBALANCE
482,2026-03-26,A_CURRENT,011200,0.14695743791492488,0.0,-0.14695743791492488,-0.14695743791492488,1.0,STABILIZED_POSTERIOR_MEAN,19810.0,TRAILING_STOP
483,2026-03-26,X_COOLDOWN5,086280,0.15153013055380232,0.0,-0.15153013055380232,-0.15153013055380232,1.0,STABILIZED_POSTERIOR_MEAN,221800.21875,REBALANCE
484,2026-03-26,B_EQUAL,012330,0.1276948125685814,0.0,-0.1276948125685814,-0.1276948125685814,1.0,STABILIZED_POSTERIOR_MEAN,398500.0,REBALANCE
485,2026-03-26,B_EQUAL,086280,0.15199389471778255,0.0,-0.15199389471778255,-0.15199389471778255,1.0,STABILIZED_POSTERIOR_MEAN,221800.21875,REBALANCE
486,2026-03-27,A0_LEGACY,096770,0.13327991591211916,0.18056683070512589,0.04728691479300673,0.04728691479300673,1.0,STABILIZED_POSTERIOR_MEAN,111400.0,REBALANCE
487,2026-03-27,X_CAP15_ONLY,004020,0.11392587124111157,0.15,0.03607412875888842,0.03607412875888842,1.0,STABILIZED_POSTERIOR_MEAN,34500.0,REBALANCE
488,2026-03-27,X_CAP15_ONLY,034730,0.0911617139935406,0.15,0.05883828600645939,0.05883828600645939,1.0,STABILIZED_POSTERIOR_MEAN,327309.71875,REBALANCE
489,2026-03-27,A_CURRENT,278470,0.0,0.15,0.15,0.15,1.0,STABILIZED_POSTERIOR_MEAN,325500.0,ENTRY
