order_id,created_at,date,symbol,stock_name,display_name,side,status,ordered_qty,filled_qty,order_price,avg_fill_price,fill_amount,fill_price_available,execution_row_count,execution_qty,execution_amount,recorded_commission,recorded_tax,recorded_slippage,modeled_commission,modeled_tax,modeled_total_cost,broker_order_id,strategy_reason,broker_note,execution_venue,account_scope,scope_class,fill_source
1611322d-7ae4-49bc-9c93-5999117ad6d9,2026-07-09T14:41:56.481788+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),BUY,REJECTED,7257.0,0.0,25600.0,25600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
8e9688cd-cdd7-4c97-ac97-89decb9486c7,2026-07-09T14:42:02.119915+09:00,2026-07-09,402340,SK스퀘어,SK스퀘어 (402340),BUY,REJECTED,146.0,0.0,1270000.0,1270000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
8ed9f5da-5c80-4c7b-b1da-cdecc70079ad,2026-07-09T14:42:11.148409+09:00,2026-07-09,009420,한올바이오파마,한올바이오파마 (009420),BUY,REJECTED,870.0,0.0,58700.0,58700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
02d98e29-929a-485a-a995-3720182ffb22,2026-07-09T14:42:15.528455+09:00,2026-07-09,064400,LG씨엔에스,LG씨엔에스 (064400),BUY,REJECTED,913.0,0.0,71200.0,71200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
139f1edb-54eb-440c-a66e-963118b5d584,2026-07-09T14:42:15.705259+09:00,2026-07-09,011070,LG이노텍,LG이노텍 (011070),BUY,REJECTED,164.0,0.0,763000.0,763000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
84a6c8fe-3c4e-401a-a107-821d51938ea4,2026-07-09T14:42:19.321266+09:00,2026-07-09,353200,대덕전자,대덕전자 (353200),BUY,REJECTED,1757.0,0.0,105700.0,105700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
46740e34-f907-4e95-8e3b-896fea3b7af1,2026-07-09T14:42:24.927269+09:00,2026-07-09,161890,한국콜마,한국콜마 (161890),BUY,REJECTED,1657.0,0.0,112100.0,112100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
b65642e7-771a-45c3-b108-2ac7a96ff5f3,2026-07-09T14:42:25.181155+09:00,2026-07-09,023530,롯데쇼핑,롯데쇼핑 (023530),BUY,REJECTED,1164.0,0.0,159600.0,159600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
f45f3d85-0ff1-4548-9e9b-12702143cdd1,2026-07-09T14:42:28.669409+09:00,2026-07-09,483650,달바글로벌,달바글로벌 (483650),BUY,REJECTED,854.0,0.0,217500.0,217500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,초당 거래건수를 초과하였습니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
7762b343-9d0a-4227-8584-7d99d8dcbd7a,2026-07-09T14:42:28.794287+09:00,2026-07-09,012510,더존비즈온,더존비즈온 (012510),BUY,REJECTED,1548.0,0.0,120000.0,120000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
b0a40065-565f-4e2b-88c7-7ec87603b496,2026-07-09T14:42:36.342679+09:00,2026-07-09,001800,오리온홀딩스,오리온홀딩스 (001800),BUY,REJECTED,6597.0,0.0,26050.0,26050.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
4a724f4d-2046-4e1a-96c6-da395b5c3159,2026-07-09T14:43:59.701853+09:00,2026-07-09,021240,코웨이,코웨이 (021240),BUY,FILLED,1317.0,1317.0,91700.0,91700.0,120768900.0,True,0,0.0,0.0,0.0,0.0,0.0,18115.335,0.0,18115.335,0000046080,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,ORDER_FILL_FIELDS
c8bdd4d8-bc7f-40cd-8e80-2b3bdbf9464d,2026-07-09T14:44:00.639045+09:00,2026-07-09,402340,SK스퀘어,SK스퀘어 (402340),BUY,FILLED,146.0,146.0,1270000.0,1270000.0,185420000.0,True,0,0.0,0.0,0.0,0.0,0.0,27812.999999999996,0.0,27812.999999999996,0000046090,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,ORDER_FILL_FIELDS
009b2da2-89c5-4b59-bf67-b93e7c9821c5,2026-07-09T14:44:09.298238+09:00,2026-07-09,023530,롯데쇼핑,롯데쇼핑 (023530),BUY,REJECTED,1164.0,0.0,159600.0,159600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
caaaaf23-fd64-42e9-8010-abcc85b63c4c,2026-07-09T14:44:10.080724+09:00,2026-07-09,011070,LG이노텍,LG이노텍 (011070),BUY,FILLED,164.0,164.0,763000.0,763000.0,125132000.0,True,0,0.0,0.0,0.0,0.0,0.0,18769.8,0.0,18769.8,0000046097,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,ORDER_FILL_FIELDS
87e63d88-95a6-459d-89e1-5055c58c18a7,2026-07-09T14:44:14.825028+09:00,2026-07-09,064400,LG씨엔에스,LG씨엔에스 (064400),BUY,FILLED,913.0,913.0,71200.0,71200.0,65005600.0,True,0,0.0,0.0,0.0,0.0,0.0,9750.839999999998,0.0,9750.839999999998,0000046113,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,ORDER_FILL_FIELDS
b4fa2db0-32b0-46ab-ad60-56853a88805b,2026-07-09T14:44:21.687101+09:00,2026-07-09,009420,한올바이오파마,한올바이오파마 (009420),BUY,FILLED,870.0,870.0,58700.0,58700.0,51069000.0,True,0,0.0,0.0,0.0,0.0,0.0,7660.349999999999,0.0,7660.349999999999,0000046130,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,ORDER_FILL_FIELDS
e370dcdc-f247-426c-8818-60a413e78994,2026-07-09T14:44:31.528650+09:00,2026-07-09,012510,더존비즈온,더존비즈온 (012510),BUY,REJECTED,1548.0,0.0,120000.0,120000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
96390e3c-487e-49c6-88ef-1c5299b1a247,2026-07-09T14:44:36.225593+09:00,2026-07-09,161890,한국콜마,한국콜마 (161890),BUY,REJECTED,1657.0,0.0,112100.0,112100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
8ccbc8c1-4cac-4390-a537-3d9f03c88f8f,2026-07-09T14:44:42.355449+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),BUY,REJECTED,7257.0,0.0,25600.0,25600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
cf860797-2458-49fb-ba35-bbbf8aac30c8,2026-07-09T14:44:43.189143+09:00,2026-07-09,383220,F&F,F&F (383220),BUY,REJECTED,1505.0,0.0,80200.0,80200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
d0c8c597-f86f-4815-9dd3-465b4bbe36d1,2026-07-09T14:44:48.515916+09:00,2026-07-09,483650,달바글로벌,달바글로벌 (483650),BUY,REJECTED,854.0,0.0,217500.0,217500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
39bc8180-6531-4dda-86f2-25a14f04c091,2026-07-09T14:44:54.040516+09:00,2026-07-09,161390,한국타이어앤테크놀로지,한국타이어앤테크놀로지 (161390),BUY,FILLED,827.0,827.0,73000.0,73000.0,60371000.0,True,0,0.0,0.0,0.0,0.0,0.0,9055.65,0.0,9055.65,0000046175,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,ORDER_FILL_FIELDS
e18c0abd-a239-4353-9d85-97dc4547edef,2026-07-09T14:44:58.977875+09:00,2026-07-09,005930,삼성전자,삼성전자 (005930),BUY,REJECTED,669.0,0.0,277500.0,277500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
f92abbcc-d424-436b-b869-64adcd589793,2026-07-09T14:45:02.734843+09:00,2026-07-09,353200,대덕전자,대덕전자 (353200),BUY,REJECTED,1757.0,0.0,105700.0,105700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
69be3d27-c9a2-4ee5-a818-c059e5ebea67,2026-07-09T14:45:08.386286+09:00,2026-07-09,004170,신세계,신세계 (004170),BUY,REJECTED,297.0,0.0,625000.0,625000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
d45c65f5-bd61-40f0-ae77-0c71baca7233,2026-07-09T14:45:19.449220+09:00,2026-07-09,028260,삼성물산,삼성물산 (028260),BUY,REJECTED,446.0,0.0,395000.0,395000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
b6ef6fe4-a157-41e2-b54f-fecfec3aca65,2026-07-09T14:45:23.530705+09:00,2026-07-09,005440,현대지에프홀딩스,현대지에프홀딩스 (005440),BUY,REJECTED,7587.0,0.0,14080.0,14080.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
f380718c-99df-4aff-86d0-e196b04462f3,2026-07-09T14:45:27.953852+09:00,2026-07-09,001800,오리온홀딩스,오리온홀딩스 (001800),BUY,REJECTED,6597.0,0.0,26050.0,26050.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
b2975d54-794d-4035-9cd4-df50cfea0806,2026-07-09T14:45:28.871158+09:00,2026-07-09,009150,삼성전기,삼성전기 (009150),BUY,REJECTED,125.0,0.0,1479000.0,1479000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
c0c504f5-3f26-4534-8822-2c33ced7ca0c,2026-07-09T14:45:36.239851+09:00,2026-07-09,034730,SK,SK (034730),BUY,REJECTED,311.0,0.0,596000.0,596000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
32318d0b-bd38-4728-b2a3-873971708e8c,2026-07-09T14:45:45.352217+09:00,2026-07-09,180640,한진칼,한진칼 (180640),BUY,REJECTED,614.0,0.0,136100.0,136100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
e24d6759-6d1d-4488-ae0f-92927317bb68,2026-07-09T14:47:10.999924+09:00,2026-07-09,064400,LG씨엔에스,LG씨엔에스 (064400),BUY,FILLED,913.0,913.0,71200.0,71200.0,65005600.0,True,0,0.0,0.0,0.0,0.0,0.0,9750.839999999998,0.0,9750.839999999998,0000046376,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,ORDER_FILL_FIELDS
cf6e32c8-1290-4dfc-956e-85ab6a9a864c,2026-07-09T14:47:18.746652+09:00,2026-07-09,383220,F&F,F&F (383220),BUY,REJECTED,1505.0,0.0,80200.0,80200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
621e3672-e02f-480e-9260-950bb3a9a5e6,2026-07-09T14:47:23.246265+09:00,2026-07-09,009420,한올바이오파마,한올바이오파마 (009420),BUY,REJECTED,870.0,0.0,58700.0,58700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
0866fc70-773f-420e-ba5e-69c4569e5b48,2026-07-09T14:47:26.307173+09:00,2026-07-09,004170,신세계,신세계 (004170),BUY,REJECTED,297.0,0.0,625000.0,625000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
5df46741-980a-4edb-95d8-0858212c91d3,2026-07-09T14:47:27.139191+09:00,2026-07-09,012510,더존비즈온,더존비즈온 (012510),BUY,REJECTED,1548.0,0.0,120000.0,120000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
c008ecf1-0ecb-483a-8db9-6bcb97fa2639,2026-07-09T14:47:34.100816+09:00,2026-07-09,034730,SK,SK (034730),BUY,REJECTED,311.0,0.0,596000.0,596000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
7ba41ec1-3068-4e3c-9336-e5595bde9a5b,2026-07-09T14:47:35.027466+09:00,2026-07-09,161890,한국콜마,한국콜마 (161890),BUY,REJECTED,1657.0,0.0,112100.0,112100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
6c9670fa-e093-4770-9a36-45ac4d102903,2026-07-09T14:47:35.812533+09:00,2026-07-09,353200,대덕전자,대덕전자 (353200),BUY,REJECTED,1757.0,0.0,105700.0,105700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
cf469bf0-f135-4e9a-802f-797c9b0db588,2026-07-09T14:47:40.254097+09:00,2026-07-09,005930,삼성전자,삼성전자 (005930),BUY,REJECTED,669.0,0.0,277500.0,277500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
388b4330-9d5f-49f0-b966-6e937221888a,2026-07-09T14:47:41.159927+09:00,2026-07-09,021240,코웨이,코웨이 (021240),BUY,REJECTED,1316.0,0.0,91700.0,91700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
e4375a12-69c5-44db-a33b-424ac81a9d75,2026-07-09T14:47:45.258597+09:00,2026-07-09,402340,SK스퀘어,SK스퀘어 (402340),BUY,REJECTED,146.0,0.0,1270000.0,1270000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
5c5bf6db-15d0-4733-99e6-2cbcb9f93a3a,2026-07-09T14:47:46.062888+09:00,2026-07-09,001800,오리온홀딩스,오리온홀딩스 (001800),BUY,REJECTED,6597.0,0.0,26050.0,26050.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,초당 거래건수를 초과하였습니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
a07dd2bd-edd7-4cee-a188-a70095bed064,2026-07-09T14:47:46.861926+09:00,2026-07-09,005440,현대지에프홀딩스,현대지에프홀딩스 (005440),BUY,REJECTED,7587.0,0.0,14080.0,14080.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
b4bb913e-d821-4f86-8ef4-cb4443f57c64,2026-07-09T14:47:50.659879+09:00,2026-07-09,180640,한진칼,한진칼 (180640),BUY,REJECTED,614.0,0.0,136100.0,136100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
4d683761-8359-45a8-bdc2-386d59472693,2026-07-09T14:47:53.931616+09:00,2026-07-09,028260,삼성물산,삼성물산 (028260),BUY,REJECTED,446.0,0.0,395000.0,395000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
0e54db76-3387-40d9-9fc5-08e0658c2514,2026-07-09T14:47:57.050506+09:00,2026-07-09,023530,롯데쇼핑,롯데쇼핑 (023530),BUY,REJECTED,1164.0,0.0,159600.0,159600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
8cc033b2-9f45-4bbe-8680-c32028febed3,2026-07-09T14:47:57.829078+09:00,2026-07-09,011070,LG이노텍,LG이노텍 (011070),BUY,REJECTED,164.0,0.0,763000.0,763000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
27e120d1-18e1-42af-aba9-304f91ec8a0b,2026-07-09T14:48:00.944910+09:00,2026-07-09,161390,한국타이어앤테크놀로지,한국타이어앤테크놀로지 (161390),BUY,FILLED,827.0,827.0,73000.0,73000.0,60371000.0,True,0,0.0,0.0,0.0,0.0,0.0,9055.65,0.0,9055.65,0000046435,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,ORDER_FILL_FIELDS
d3205466-6c5f-4ea4-9e91-9ccd8620b131,2026-07-09T14:48:01.776402+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),BUY,REJECTED,7257.0,0.0,25600.0,25600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
b882173f-5257-4277-9404-12cc14b8f7f2,2026-07-09T14:48:05.434800+09:00,2026-07-09,009150,삼성전기,삼성전기 (009150),BUY,REJECTED,125.0,0.0,1479000.0,1479000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
214b2ccf-b7d2-48c5-999f-9d329aab962a,2026-07-09T14:48:11.062996+09:00,2026-07-09,483650,달바글로벌,달바글로벌 (483650),BUY,REJECTED,854.0,0.0,217500.0,217500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
437be6fa-8e5e-4d5a-86d9-d8cbcbfd4db8,2026-07-09T14:49:26.756653+09:00,2026-07-09,005440,현대지에프홀딩스,현대지에프홀딩스 (005440),BUY,REJECTED,7582.0,0.0,14080.0,14080.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
85ef2160-b717-43c7-a819-13949bc0c0ef,2026-07-09T14:49:32.785759+09:00,2026-07-09,161390,한국타이어앤테크놀로지,한국타이어앤테크놀로지 (161390),BUY,REJECTED,826.0,0.0,73000.0,73000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
39742e03-6e5e-46eb-b842-e3aa7ece4064,2026-07-09T14:49:37.708522+09:00,2026-07-09,001800,오리온홀딩스,오리온홀딩스 (001800),BUY,REJECTED,6593.0,0.0,26050.0,26050.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
5784f46e-eabc-4033-852d-0f80171ad882,2026-07-09T14:49:44.352749+09:00,2026-07-09,383220,F&F,F&F (383220),BUY,REJECTED,1504.0,0.0,80200.0,80200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
a2cfd173-9a6f-419d-a240-4eb398cdd5fe,2026-07-09T14:49:45.319712+09:00,2026-07-09,180640,한진칼,한진칼 (180640),BUY,REJECTED,613.0,0.0,136100.0,136100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
5acfc121-200c-4fc7-95c0-25c176940660,2026-07-09T14:49:47.854853+09:00,2026-07-09,483650,달바글로벌,달바글로벌 (483650),BUY,REJECTED,853.0,0.0,217500.0,217500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
0d47bfb5-f674-4c40-9151-8368a12349bf,2026-07-09T14:49:48.858111+09:00,2026-07-09,011070,LG이노텍,LG이노텍 (011070),BUY,REJECTED,164.0,0.0,763000.0,763000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
1abc1470-e973-4782-9dab-491ae6df5dc3,2026-07-09T14:49:56.237989+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),BUY,REJECTED,7252.0,0.0,25600.0,25600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
45d62992-2ae8-4cac-a194-0c10830e6b6f,2026-07-09T14:49:58.581566+09:00,2026-07-09,034730,SK,SK (034730),BUY,REJECTED,311.0,0.0,596000.0,596000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
3eb48701-d0d4-4c30-a770-26d244f61949,2026-07-09T14:50:01.032139+09:00,2026-07-09,402340,SK스퀘어,SK스퀘어 (402340),BUY,REJECTED,146.0,0.0,1270000.0,1270000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
ed70fc6b-5f57-4e14-8b68-8fe1d14022a9,2026-07-09T14:50:05.748007+09:00,2026-07-09,064400,LG씨엔에스,LG씨엔에스 (064400),BUY,REJECTED,912.0,0.0,71200.0,71200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
c3379315-572f-44ec-988b-0564dc93631b,2026-07-09T14:50:19.269093+09:00,2026-07-09,021240,코웨이,코웨이 (021240),BUY,REJECTED,1316.0,0.0,91700.0,91700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
9907801b-b4bf-43f4-8a67-058f87c53b57,2026-07-09T14:50:23.955698+09:00,2026-07-09,009420,한올바이오파마,한올바이오파마 (009420),BUY,REJECTED,869.0,0.0,58700.0,58700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
