,date,variant,ticker,previous_weight,target_weight,delta_weight,requested_delta_weight,execution_fill_fraction,execution_model,price,reason
25,2026-02-03,R_TREND_REARM,078930,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,65312.824219,ENTRY
26,2026-02-03,R_TREND_REARM,278470,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,270752.28125,ENTRY
27,2026-02-03,B_EQUAL,078930,0.1549483063453798,0.12857142857142856,-0.02637687777395123,-0.02637687777395123,1.0,STABILIZED_WILSON_LOWER,65312.824219,REBALANCE
28,2026-02-03,B_EQUAL,161390,0.0,0.12857142857142856,0.12857142857142856,0.12857142857142856,1.0,STABILIZED_WILSON_LOWER,61760.34375,ENTRY
29,2026-02-03,C_CAP10,000880,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,116340.804688,ENTRY
30,2026-02-03,C_CAP08,078930,0.0,0.08,0.08,0.08,1.0,STABILIZED_WILSON_LOWER,65312.824219,ENTRY
31,2026-02-03,C_CAP08,161390,0.0,0.08,0.08,0.08,1.0,STABILIZED_WILSON_LOWER,61760.34375,ENTRY
32,2026-02-03,E_VOL_RISK,086280,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,243736.5,ENTRY
33,2026-02-03,E_VOL_RISK,161390,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,61760.34375,ENTRY
34,2026-02-04,A0_LEGACY,011200,0.0,0.048742859615717476,0.048742859615717476,0.048742859615717476,1.0,STABILIZED_WILSON_LOWER,19888.060547,ENTRY
35,2026-02-04,X_CAP15_ONLY,011200,0.0,0.07148081453922366,0.07148081453922366,0.07148081453922366,1.0,STABILIZED_WILSON_LOWER,19888.060547,ENTRY
36,2026-02-04,X_CAP15_ONLY,086280,0.15328895415061072,0.09378465639105496,-0.05950429775955576,-0.05950429775955576,1.0,STABILIZED_WILSON_LOWER,244711.453125,REBALANCE
37,2026-02-04,A_CURRENT,011200,0.0,0.07148081453922366,0.07148081453922366,0.07148081453922366,1.0,STABILIZED_WILSON_LOWER,19888.060547,ENTRY
38,2026-02-04,A_CURRENT,086280,0.15197271351216501,0.09378465639105496,-0.058188057121110054,-0.058188057121110054,1.0,STABILIZED_WILSON_LOWER,244711.453125,REBALANCE
39,2026-02-04,B_EQUAL,000880,0.16365444632829934,0.12857142857142856,-0.03508301775687078,-0.03508301775687078,1.0,STABILIZED_WILSON_LOWER,121687.53125,REBALANCE
40,2026-02-04,B_EQUAL,086280,0.14934413001012864,0.12857142857142856,-0.02077270143870008,-0.02077270143870008,1.0,STABILIZED_WILSON_LOWER,244711.453125,REBALANCE
41,2026-02-04,C_CAP10,278470,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,262789.0,ENTRY
42,2026-02-04,C_CAP08,011200,0.0,0.08,0.08,0.08,1.0,STABILIZED_WILSON_LOWER,19888.060547,ENTRY
43,2026-02-04,E_VOL_RISK,011200,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,19888.060547,ENTRY
44,2026-02-05,A0_LEGACY,000880,0.0,0.21983458109745543,0.21983458109745543,0.21983458109745543,1.0,STABILIZED_WILSON_LOWER,117330.945313,ENTRY
45,2026-02-05,B_EQUAL,011200,0.0,0.12857142857142856,0.12857142857142856,0.12857142857142856,1.0,STABILIZED_WILSON_LOWER,19694.03125,ENTRY
46,2026-02-05,C_CAP10,161390,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,64877.585938,ENTRY
47,2026-02-05,C_CAP08,000880,0.0,0.08,0.08,0.08,1.0,STABILIZED_WILSON_LOWER,117330.945313,ENTRY
48,2026-02-05,C_CAP08,086280,0.0,0.08,0.08,0.08,1.0,STABILIZED_WILSON_LOWER,234961.984375,ENTRY
49,2026-02-05,E_VOL_RISK,000880,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,117330.945313,ENTRY
50,2026-02-05,E_VOL_RISK,012330,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,428459.3125,ENTRY
51,2026-02-06,A0_LEGACY,161390,0.0,0.10290916565691535,0.10290916565691535,0.10290916565691535,1.0,STABILIZED_WILSON_LOWER,65462.066406,ENTRY
52,2026-02-06,X_CAP15_ONLY,012330,0.0,0.1347345290697213,0.1347345290697213,0.1347345290697213,1.0,STABILIZED_WILSON_LOWER,421046.5,ENTRY
53,2026-02-06,A_CURRENT,000880,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,112083.226563,ENTRY
54,2026-02-06,A_CURRENT,278470,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,255323.390625,ENTRY
55,2026-02-06,X_COOLDOWN5,000880,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,112083.226563,ENTRY
56,2026-02-06,R_TREND_REARM,000880,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,112083.226563,ENTRY
57,2026-02-06,B_EQUAL,012330,0.0,0.12857142857142856,0.12857142857142856,0.12857142857142856,1.0,STABILIZED_WILSON_LOWER,421046.5,ENTRY
58,2026-02-06,C_CAP10,078930,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,64929.195313,ENTRY
59,2026-02-09,A0_LEGACY,078930,0.0,0.13827273022329928,0.13827273022329928,0.13827273022329928,1.0,STABILIZED_WILSON_LOWER,68381.851563,ENTRY
60,2026-02-09,A0_LEGACY,086280,0.0,0.06395187813744156,0.06395187813744156,0.06395187813744156,1.0,STABILIZED_WILSON_LOWER,236424.40625,ENTRY
61,2026-02-09,X_CAP15_ONLY,078930,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,68381.851563,ENTRY
62,2026-02-09,X_COOLDOWN5,011200,0.0,0.07148081453922366,0.07148081453922366,0.07148081453922366,1.0,STABILIZED_WILSON_LOWER,19791.044922,ENTRY
63,2026-02-09,R_TREND_REARM,086280,0.0,0.09378465639105496,0.09378465639105496,0.09378465639105496,1.0,STABILIZED_WILSON_LOWER,236424.40625,ENTRY
64,2026-02-09,D_BAND20,086280,0.0,0.09378465639105496,0.09378465639105496,0.09378465639105496,1.0,STABILIZED_WILSON_LOWER,236424.40625,ENTRY
65,2026-02-10,X_CAP15_ONLY,161390,0.16889316852011613,0.15,-0.018893168520116133,-0.018893168520116133,1.0,STABILIZED_WILSON_LOWER,71793.960938,REBALANCE
66,2026-02-10,A_CURRENT,161390,0.1680677360162084,0.15,-0.018067736016208397,-0.018067736016208397,1.0,STABILIZED_WILSON_LOWER,71793.960938,REBALANCE
67,2026-02-10,R_EXIT_RECOVERY,011200,0.0,0.07148081453922366,0.07148081453922366,0.07148081453922366,1.0,STABILIZED_WILSON_LOWER,20567.164063,ENTRY
68,2026-02-10,R_EXIT_RECOVERY,278470,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,274236.21875,ENTRY
69,2026-02-10,B_EQUAL,278470,0.0,0.12857142857142856,0.12857142857142856,0.12857142857142856,1.0,STABILIZED_WILSON_LOWER,274236.21875,ENTRY
70,2026-02-10,C_CAP10,011200,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,20567.164063,ENTRY
71,2026-02-10,C_CAP08,161390,0.0915238950656287,0.08,-0.011523895065628703,-0.011523895065628703,1.0,STABILIZED_WILSON_LOWER,71793.960938,REBALANCE
72,2026-02-10,D_BAND20,000880,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,113370.40625,ENTRY
73,2026-02-10,E_VOL_RISK,278470,0.09820927879818697,0.0,-0.09820927879818697,-0.09820927879818697,1.0,STABILIZED_WILSON_LOWER,274236.21875,REBALANCE
74,2026-02-11,R_EXIT_RECOVERY,161390,0.16733511707606785,0.15,-0.017335117076067857,-0.017335117076067857,1.0,STABILIZED_WILSON_LOWER,70819.828125,REBALANCE
75,2026-02-11,B_EQUAL,161390,0.14211046144844014,0.12857142857142856,-0.013539032877011581,-0.013539032877011581,1.0,STABILIZED_WILSON_LOWER,70819.828125,REBALANCE
76,2026-02-12,R_TREND_REARM,011200,0.0,0.07148081453922366,0.07148081453922366,0.07148081453922366,1.0,STABILIZED_WILSON_LOWER,20712.6875,ENTRY
77,2026-02-12,D_BAND20,161390,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,71599.132813,ENTRY
78,2026-02-13,X_COOLDOWN5,012330,0.0,0.1347345290697213,0.1347345290697213,0.1347345290697213,1.0,STABILIZED_WILSON_LOWER,429941.84375,ENTRY
79,2026-02-13,R_EXIT_RECOVERY,078930,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,68094.132813,ENTRY
80,2026-02-13,C_CAP08,278470,0.0,0.08,0.08,0.08,1.0,STABILIZED_WILSON_LOWER,270752.28125,ENTRY
81,2026-02-13,D_BAND20,012330,0.0,0.1347345290697213,0.1347345290697213,0.1347345290697213,1.0,STABILIZED_WILSON_LOWER,429941.84375,ENTRY
82,2026-02-19,A0_LEGACY,096770,0.0,0.08607000870787523,0.08607000870787523,0.08607000870787523,1.0,STABILIZED_WILSON_LOWER,118600.0,ENTRY
83,2026-02-19,A0_LEGACY,161390,0.10655693150627803,0.09306761811890327,-0.01348931338737476,-0.01348931338737476,1.0,STABILIZED_WILSON_LOWER,72378.445313,REBALANCE
84,2026-02-19,A0_LEGACY,278470,0.23705744510283225,0.21199542428877535,-0.025062020814056896,-0.025062020814056896,1.0,STABILIZED_WILSON_LOWER,284190.375,REBALANCE
85,2026-02-19,X_CAP15_ONLY,012330,0.13043071041131538,0.10267956101709261,-0.02775114939422277,-0.02775114939422277,1.0,STABILIZED_WILSON_LOWER,435377.90625,REBALANCE
86,2026-02-19,X_CAP15_ONLY,086280,0.09347841060615442,0.07147215650554772,-0.022006254100606693,-0.022006254100606693,1.0,STABILIZED_WILSON_LOWER,255923.328125,REBALANCE
87,2026-02-19,A_CURRENT,011200,0.07473097372658936,0.054474667397498754,-0.02025630632909061,-0.02025630632909061,1.0,STABILIZED_WILSON_LOWER,22022.388672,REBALANCE
88,2026-02-19,A_CURRENT,086280,0.09260331399441034,0.07147215650554772,-0.021131157488862615,-0.021131157488862615,1.0,STABILIZED_WILSON_LOWER,255923.328125,REBALANCE
89,2026-02-19,R_EXIT_RECOVERY,011200,0.07422524104249362,0.054474667397498754,-0.019750573644994864,-0.019750573644994864,1.0,STABILIZED_WILSON_LOWER,22022.388672,REBALANCE
90,2026-02-19,R_EXIT_RECOVERY,012330,0.1402387396346634,0.10267956101709261,-0.0375591786175708,-0.0375591786175708,1.0,STABILIZED_WILSON_LOWER,435377.90625,REBALANCE
91,2026-02-19,R_EXIT_RECOVERY,086280,0.09404778466030699,0.07147215650554772,-0.02257562815475926,-0.02257562815475926,1.0,STABILIZED_WILSON_LOWER,255923.328125,REBALANCE
92,2026-02-19,R_EXIT_RECOVERY,096770,0.0,0.10636307578218514,0.10636307578218514,0.10636307578218514,1.0,STABILIZED_WILSON_LOWER,118600.0,ENTRY
93,2026-02-19,R_EXIT_RECOVERY,161390,0.14992969770855233,0.11501053929767571,-0.034919158410876616,-0.034919158410876616,1.0,STABILIZED_WILSON_LOWER,72378.445313,REBALANCE
94,2026-02-19,R_TREND_REARM,011200,0.0751250483777276,0.054474667397498754,-0.020650380980228845,-0.020650380980228845,1.0,STABILIZED_WILSON_LOWER,22022.388672,REBALANCE
95,2026-02-19,R_TREND_REARM,012330,0.12856995853126324,0.10267956101709261,-0.025890397514170632,-0.025890397514170632,1.0,STABILIZED_WILSON_LOWER,435377.90625,REBALANCE
96,2026-02-19,R_TREND_REARM,086280,0.09854007979078037,0.07147215650554772,-0.02706792328523265,-0.02706792328523265,1.0,STABILIZED_WILSON_LOWER,255923.328125,REBALANCE
97,2026-02-19,B_EQUAL,011200,0.13572444303025963,0.1125,-0.023224443030259626,-0.023224443030259626,1.0,STABILIZED_WILSON_LOWER,22022.388672,REBALANCE
98,2026-02-19,C_CAP10,096770,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,118600.0,ENTRY
99,2026-02-19,D_BAND20,086280,0.09829678360017269,0.07147215650554772,-0.026824627094624964,-0.026824627094624964,1.0,STABILIZED_WILSON_LOWER,255923.328125,REBALANCE
100,2026-02-19,D_BAND20,161390,0.14983110821557546,0.11501053929767571,-0.03482056891789975,-0.03482056891789975,1.0,STABILIZED_WILSON_LOWER,72378.445313,REBALANCE
101,2026-02-19,E_VOL_RISK,278470,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,284190.375,ENTRY
102,2026-02-20,X_CAP15_ONLY,011200,0.07528661365010218,0.054474667397498754,-0.02081194625260343,-0.02081194625260343,1.0,STABILIZED_WILSON_LOWER,22458.955078,REBALANCE
103,2026-02-20,A_CURRENT,078930,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,72601.773438,ENTRY
104,2026-02-20,X_COOLDOWN5,011200,0.0776269139296034,0.054474667397498754,-0.023152246532104646,-0.023152246532104646,1.0,STABILIZED_WILSON_LOWER,22458.955078,REBALANCE
105,2026-02-20,R_TREND_REARM,096770,0.0,0.10636307578218514,0.10636307578218514,0.10636307578218514,1.0,STABILIZED_WILSON_LOWER,127600.0,ENTRY
106,2026-02-20,R_TREND_REARM,161390,0.0,0.11501053929767571,0.11501053929767571,0.11501053929767571,1.0,STABILIZED_WILSON_LOWER,73644.828125,ENTRY
107,2026-02-20,B_EQUAL,278470,0.1271142222031645,0.1125,-0.01461422220316451,-0.01461422220316451,1.0,STABILIZED_WILSON_LOWER,287176.59375,REBALANCE
108,2026-02-20,D_BAND20,012330,0.1313314076930698,0.10267956101709261,-0.0286518466759772,-0.0286518466759772,1.0,STABILIZED_WILSON_LOWER,437848.84375,REBALANCE
109,2026-02-23,A0_LEGACY,086280,0.06595883310577698,0.057835946239469825,-0.008122886866307154,-0.008122886866307154,1.0,STABILIZED_WILSON_LOWER,260798.0625,REBALANCE
110,2026-02-23,A_CURRENT,161390,0.145010909378847,0.11501053929767571,-0.03000037008117129,-0.03000037008117129,1.0,STABILIZED_WILSON_LOWER,71793.960938,REBALANCE
111,2026-02-23,X_COOLDOWN5,012330,0.1331282910760602,0.10267956101709261,-0.030448730058967588,-0.030448730058967588,1.0,STABILIZED_WILSON_LOWER,440319.75,REBALANCE
112,2026-02-23,B_EQUAL,012330,0.12394430693326762,0.1125,-0.011444306933267617,-0.011444306933267617,1.0,STABILIZED_WILSON_LOWER,440319.75,REBALANCE
113,2026-02-23,B_EQUAL,086280,0.12863536038289633,0.1125,-0.016135360382896327,-0.016135360382896327,1.0,STABILIZED_WILSON_LOWER,260798.0625,REBALANCE
114,2026-02-23,B_EQUAL,161390,0.12505083384198332,0.1125,-0.012550833841983314,-0.012550833841983314,1.0,STABILIZED_WILSON_LOWER,71793.960938,REBALANCE
115,2026-02-23,D_BAND20,096770,0.0,0.10636307578218514,0.10636307578218514,0.10636307578218514,1.0,STABILIZED_WILSON_LOWER,128400.0,ENTRY
116,2026-02-24,A0_LEGACY,000880,0.22563417632361707,0.19881106519817757,-0.026823111125439503,-0.026823111125439503,1.0,STABILIZED_WILSON_LOWER,130697.757813,REBALANCE
117,2026-02-24,A0_LEGACY,011200,0.04985379312575913,0.04408141700286021,-0.005772376122898923,-0.005772376122898923,1.0,STABILIZED_WILSON_LOWER,22264.925781,REBALANCE
118,2026-02-24,A0_LEGACY,096770,0.0953384901965575,0.08607000870787523,-0.00926848148868227,-0.00926848148868227,1.0,STABILIZED_WILSON_LOWER,137700.0,REBALANCE
119,2026-02-24,A_CURRENT,096770,0.0,0.10636307578218514,0.10636307578218514,0.10636307578218514,1.0,STABILIZED_WILSON_LOWER,137700.0,ENTRY
120,2026-02-24,X_COOLDOWN5,161390,0.0,0.11501053929767571,0.11501053929767571,0.11501053929767571,1.0,STABILIZED_WILSON_LOWER,73157.757813,ENTRY
121,2026-02-24,C_CAP08,096770,0.0,0.08,0.08,0.08,1.0,STABILIZED_WILSON_LOWER,137700.0,ENTRY
122,2026-02-25,A_CURRENT,000880,0.16881167632311683,0.15,-0.018811676323116838,-0.018811676323116838,1.0,STABILIZED_WILSON_LOWER,137727.71875,REBALANCE
123,2026-02-25,R_TREND_REARM,000880,0.16685069384071233,0.15,-0.016850693840712333,-0.016850693840712333,1.0,STABILIZED_WILSON_LOWER,137727.71875,REBALANCE
124,2026-02-25,B_EQUAL,000880,0.13251248314514197,0.1125,-0.020012483145141965,-0.020012483145141965,1.0,STABILIZED_WILSON_LOWER,137727.71875,REBALANCE
125,2026-02-25,C_CAP08,000880,0.08871081160688375,0.08,-0.00871081160688375,-0.00871081160688375,1.0,STABILIZED_WILSON_LOWER,137727.71875,REBALANCE
126,2026-02-26,X_CAP15_ONLY,161390,0.13943160357064102,0.11501053929767571,-0.02442106427296531,-0.02442106427296531,1.0,STABILIZED_WILSON_LOWER,73937.070313,REBALANCE
127,2026-02-26,A_CURRENT,278470,0.16793056271583096,0.15,-0.01793056271583096,-0.01793056271583096,1.0,STABILIZED_WILSON_LOWER,315545.875,REBALANCE
128,2026-02-26,X_COOLDOWN5,000880,0.16535446257600916,0.15,-0.01535446257600917,-0.01535446257600917,1.0,STABILIZED_WILSON_LOWER,137826.734375,REBALANCE
129,2026-02-26,X_COOLDOWN5,012330,0.11625513558781166,0.10267956101709261,-0.013575574570719048,-0.013575574570719048,1.0,STABILIZED_WILSON_LOWER,522848.84375,REBALANCE
130,2026-02-26,B_EQUAL,012330,0.1264862230515582,0.1125,-0.013986223051558208,-0.013986223051558208,1.0,STABILIZED_WILSON_LOWER,522848.84375,REBALANCE
131,2026-02-26,B_EQUAL,096770,0.0,0.1125,0.1125,0.1125,1.0,STABILIZED_WILSON_LOWER,130000.0,ENTRY
132,2026-02-26,C_CAP08,012330,0.0,0.08,0.08,0.08,1.0,STABILIZED_WILSON_LOWER,522848.84375,ENTRY
133,2026-02-26,C_CAP08,086280,0.09050019696267186,0.08,-0.010500196962671862,-0.010500196962671862,1.0,STABILIZED_WILSON_LOWER,283221.8125,REBALANCE
134,2026-02-26,C_CAP08,278470,0.0890589788712915,0.08,-0.009058978871291493,-0.009058978871291493,1.0,STABILIZED_WILSON_LOWER,315545.875,REBALANCE
135,2026-02-27,A0_LEGACY,078930,0.12447646188446325,0.0,-0.12447646188446325,-0.12447646188446325,1.0,STABILIZED_WILSON_LOWER,68700.0,REBALANCE
136,2026-02-27,X_CAP15_ONLY,000880,0.15951437865944884,0.0,-0.15951437865944884,-0.15951437865944884,1.0,STABILIZED_WILSON_LOWER,135252.375,REBALANCE
137,2026-02-27,X_CAP15_ONLY,004020,0.0,0.08090075609716092,0.08090075609716092,0.08090075609716092,1.0,STABILIZED_WILSON_LOWER,45835.714844,ENTRY
138,2026-02-27,X_CAP15_ONLY,011200,0.05023123997731812,0.07389414639746762,0.023662906420149503,0.023662906420149503,1.0,STABILIZED_WILSON_LOWER,21350.0,REBALANCE
139,2026-02-27,A_CURRENT,000880,0.1481744978042903,0.0,-0.1481744978042903,-0.1481744978042903,1.0,STABILIZED_WILSON_LOWER,135252.375,REBALANCE
140,2026-02-27,A_CURRENT,078930,0.14088848812966895,0.0,-0.14088848812966895,-0.14088848812966895,1.0,STABILIZED_WILSON_LOWER,68700.0,REBALANCE
141,2026-02-27,X_COOLDOWN5,000880,0.14978499540601165,0.0,-0.14978499540601165,-0.14978499540601165,1.0,STABILIZED_WILSON_LOWER,135252.375,REBALANCE
142,2026-02-27,X_COOLDOWN5,004020,0.0,0.08090075609716092,0.08090075609716092,0.08090075609716092,1.0,STABILIZED_WILSON_LOWER,45835.714844,ENTRY
143,2026-02-27,X_COOLDOWN5,086280,0.0,0.09695100949631792,0.09695100949631792,0.09695100949631792,1.0,STABILIZED_WILSON_LOWER,282246.875,ENTRY
144,2026-02-27,R_EXIT_RECOVERY,000880,0.1606516594425427,0.0,-0.1606516594425427,-0.1606516594425427,1.0,STABILIZED_WILSON_LOWER,135252.375,REBALANCE
145,2026-02-27,R_EXIT_RECOVERY,078930,0.13869886908042003,0.0,-0.13869886908042003,-0.13869886908042003,1.0,STABILIZED_WILSON_LOWER,68700.0,REBALANCE
146,2026-02-27,R_EXIT_RECOVERY,086280,0.07425535017207838,0.09695100949631792,0.022695659324239545,0.022695659324239545,1.0,STABILIZED_WILSON_LOWER,282246.875,REBALANCE
147,2026-02-27,R_TREND_REARM,000880,0.14672612231297033,0.0,-0.14672612231297033,-0.14672612231297033,1.0,STABILIZED_WILSON_LOWER,135252.375,REBALANCE
148,2026-02-27,R_TREND_REARM,078930,0.14443686355679425,0.0,-0.14443686355679425,-0.14443686355679425,1.0,STABILIZED_WILSON_LOWER,68700.0,REBALANCE
149,2026-02-27,B_EQUAL,078930,0.12085328859516443,0.0,-0.12085328859516443,-0.12085328859516443,1.0,STABILIZED_WILSON_LOWER,68700.0,REBALANCE
150,2026-02-27,C_CAP10,034730,0.0,0.1,0.1,0.1,1.0,STABILIZED_WILSON_LOWER,392967.65625,ENTRY
151,2026-02-27,C_CAP10,078930,0.09530374006976505,0.0,-0.09530374006976505,-0.09530374006976505,1.0,STABILIZED_WILSON_LOWER,68700.0,REBALANCE
152,2026-02-27,C_CAP08,034730,0.0,0.08,0.08,0.08,1.0,STABILIZED_WILSON_LOWER,392967.65625,ENTRY
153,2026-02-27,D_BAND20,000880,0.16466982803586208,0.0,-0.16466982803586208,-0.16466982803586208,1.0,STABILIZED_WILSON_LOWER,135252.375,REBALANCE
154,2026-02-27,D_BAND20,086280,0.07470918698529029,0.09695100949631792,0.02224182251102763,0.02224182251102763,1.0,STABILIZED_WILSON_LOWER,282246.875,REBALANCE
155,2026-02-27,E_VOL_RISK,000880,0.10628497025545999,0.0,-0.10628497025545999,-0.10628497025545999,1.0,STABILIZED_WILSON_LOWER,135252.375,REBALANCE
156,2026-03-03,A0_LEGACY,096770,0.08250354197225833,0.11683853665717386,0.034334994684915535,0.034334994684915535,1.0,STABILIZED_WILSON_LOWER,130900.0,REBALANCE
157,2026-03-03,X_CAP15_ONLY,078930,0.14588156509158792,0.0,-0.14588156509158792,-0.14588156509158792,1.0,STABILIZED_WILSON_LOWER,70500.0,REBALANCE
158,2026-03-03,A_CURRENT,086280,0.07044978577804695,0.0,-0.07044978577804695,-0.07044978577804695,1.0,STABILIZED_WILSON_LOWER,252998.5,TRAILING_STOP
159,2026-03-03,X_COOLDOWN5,004020,0.07502345087733846,0.0,-0.07502345087733846,-0.07502345087733846,1.0,STABILIZED_WILSON_LOWER,40808.570313,HARD_STOP
160,2026-03-03,X_COOLDOWN5,034730,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,371898.3125,ENTRY
161,2026-03-03,X_COOLDOWN5,086280,0.09051868260518565,0.0,-0.09051868260518565,-0.09051868260518565,1.0,STABILIZED_WILSON_LOWER,252998.5,HARD_STOP
162,2026-03-03,X_COOLDOWN5,161390,0.10431701357437287,0.0,-0.10431701357437287,-0.10431701357437287,1.0,STABILIZED_WILSON_LOWER,65072.410156,HARD_STOP
163,2026-03-03,R_EXIT_RECOVERY,012330,0.10638563017718912,0.0,-0.10638563017718912,-0.10638563017718912,1.0,STABILIZED_WILSON_LOWER,463052.3125,TRAILING_STOP
164,2026-03-03,R_EXIT_RECOVERY,278470,0.14685313472415007,0.0,-0.14685313472415007,-0.14685313472415007,1.0,STABILIZED_WILSON_LOWER,284190.375,TRAILING_STOP
165,2026-03-03,R_TREND_REARM,096770,0.10914567995533171,0.15,0.04085432004466828,0.04085432004466828,1.0,STABILIZED_WILSON_LOWER,130900.0,REBALANCE
166,2026-03-03,B_EQUAL,000880,0.11412916136700309,0.0,-0.11412916136700309,-0.11412916136700309,1.0,STABILIZED_WILSON_LOWER,137133.640625,REBALANCE
167,2026-03-03,B_EQUAL,004020,0.0,0.15,0.15,0.15,1.0,STABILIZED_WILSON_LOWER,40808.570313,ENTRY
