stock_code,company_name,corp_code,snapshot_date,market_cap_wics_raw,trading_value_wics_raw,shares_outstanding,wics_index_code,wics_index_name,wics_large_code,wics_large_name,market,data_provider
092870,엑시콘,00611736,20260327,206098,11083547,7308446,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
019490,엑시큐어하이트론,00156150,20260327,32253,2658156,59617170,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
317870,엔바이오니아,00964595,20260327,58569,456464,6366164,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
067570,엔브이에이치코리아,00146436,20260327,54239,1375712,24880300,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
0004V0,엔비알모션,,20260327,95742,6776021,4473921,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
236810,엔비티,01051065,20260327,21644,945391,11373535,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
333620,엔시스,01310773,20260327,27590,2658156,4644791,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
101400,엔시트론,00641393,20260327,25394,11083547,62701149,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
036570,엔씨소프트,00261443,20260327,4013651,945391,17450657,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
475230,엔알비,01708163,20260327,109562,6776021,4980095,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
451700,엔에이치스팩29호,01712616,20260327,28800,1158369,12771500,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
466910,엔에이치스팩30호,01785056,20260327,36196,1158369,8008000,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
481890,엔에이치스팩31호,01834194,20260327,12688,1158369,6027750,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
0054V0,엔에이치스팩32호,,20260327,10577,1158369,5159695,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
265740,엔에프씨,01217829,20260327,69686,456464,8395892,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
354200,엔젠바이오,01397903,20260327,37287,1898063,20375410,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
455900,엔젤로보틱스,01592049,20260327,281950,667883,10520520,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
419080,엔젯,01587056,20260327,36440,153256,7159041,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
183490,엔지켐생명과학,00606886,20260327,64845,1898063,65500482,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
085310,엔케이,00172228,20260327,51446,6776021,47328193,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
348370,엔켐,01011526,20260327,729767,1554136,17090573,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
069410,엔텔스,00415707,20260327,34514,365226,7273825,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
227950,엔투텍,01105621,20260327,40809,11083547,93172165,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
291230,엔피,01276901,20260327,26346,945391,34394704,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
048830,엔피케이,00108490,20260327,9549,1649949,9549200,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
096870,엘디티,00540571,20260327,13236,153256,5843599,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
290650,엘앤씨바이오,01181515,20260327,1203691,667883,16399061,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
066970,엘앤에프,00398701,20260327,4258139,1554136,27418798,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
156100,엘앤케이바이오,00918222,20260327,162325,667883,18551456,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
0041J0,엘에스스팩1호,,20260327,8033,1158369,3986700,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
073110,엘엠에스,00494218,20260327,16621,153256,3202471,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
083310,엘오티베큠,00484682,20260327,145536,11083547,11042220,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
037950,엘컴텍,00242712,20260327,24141,2658156,32934532,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
489500,엘케이켐,01747977,20260327,89086,11083547,2699564,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
170920,엘티씨,00866062,20260327,233124,11083547,6866681,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
058630,엠게임,00397058,20260327,77215,945391,15170033,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
226590,엠디바이스,01022142,20260327,196627,11083547,7228933,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
058970,엠로,00396925,20260327,201507,365226,7045715,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
169330,엠브레인,00877174,20260327,12373,365226,6410921,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
097520,엠씨넥스,00564562,20260327,238435,2658156,10788930,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
373170,엠아이큐브솔루션,01497142,20260327,12744,365226,4685274,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
179290,엠아이텍,00531829,20260327,106635,667883,15211868,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
484870,엠앤씨솔루션,01519790,20260327,236171,6776021,2288475,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
009780,엠에스씨,00121154,20260327,33264,236528,4752000,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
123040,엠에스오토텍,00259545,20260327,57737,1375712,26303885,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
432980,엠에프씨,01217795,20260327,15271,1898063,4381788,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
413390,엠오티,01563922,20260327,41577,1554136,5095279,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
032790,엠젠솔루션,00110884,20260327,41331,2658156,43142578,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
033160,엠케이전자,00121686,20260327,213748,11083547,13710583,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
347890,엠투아이,00670766,20260327,37904,2658156,6954913,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
033310,엠투엔,00143226,20260327,46426,1375712,24383198,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
259630,엠플러스,00833064,20260327,117009,1554136,8693124,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
105550,엣지파운드리,00766106,20260327,67653,1375712,51682653,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
060850,영림원소프트랩,00532129,20260327,37004,365226,6016940,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
014440,영보화학,00140779,20260327,43992,1649949,9400000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
143540,영우디에스피,00569646,20260327,46494,153256,36125914,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
111770,영원무역,00776820,20260327,1739845,456464,21269504,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
009970,영원무역홀딩스,00140964,20260327,1171396,456464,5264702,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
003520,영진약품,00141149,20260327,157054,1898063,87788510,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
000670,영풍,00141307,20260327,455619,2658156,7631815,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
012280,영화금속,00141413,20260327,39148,1375712,37715088,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
265560,영화테크,00659976,20260327,44738,1375712,5345090,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
012160,영흥,00141477,20260327,23801,1649949,41537252,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
036000,예림당,00259934,20260327,34224,945391,10595767,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
250930,예선테크,01166109,20260327,8573,153256,20460272,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
053280,예스24,00362858,20260327,41288,215583,11250000,G2550,WICS 소매(유통),G25,경기관련소비재,KOSPI,wics_local_fallback
122640,예스티,00530556,20260327,310853,11083547,14944874,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
476040,오가노이드사이언스,01626391,20260327,94045,1898063,3688025,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
045060,오공,00220969,20260327,26267,1649949,11520542,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
192410,오늘이엔엠,00623184,20260327,99484,2658156,21697630,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
080520,오디텍,00529815,20260327,27575,11083547,7586019,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
007310,오뚜기,00141529,20260327,518693,236528,1442818,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
039830,오로라,00141556,20260327,44304,456464,4412784,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
322310,오로스테크놀로지,01016479,20260327,122936,11083547,3933947,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
046120,오르비텍,00297989,20260327,331988,870675,28619627,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
475830,오름테라퓨틱,01658831,20260327,1050068,1898063,9342241,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
014940,오리엔탈정공,00141608,20260327,161686,6776021,24609776,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
002630,오리엔트바이오,00141626,20260327,47661,1898063,75893123,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
065500,오리엔트정공,00300405,20260327,52019,1375712,23807184,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
271560,오리온,01238169,20260327,2977861,236528,22140233,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
001800,오리온홀딩스,00117577,20260327,505173,236528,20046535,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
010470,오리콤,00141671,20260327,25273,945391,4191267,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
417860,오브젠,01472930,20260327,22862,365226,2583298,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
352910,오비고,00494546,20260327,43268,365226,9225595,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
053980,오상자이엘,00226547,20260327,38209,365226,11959153,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
036220,오상헬스케어,00260657,20260327,51497,1898063,5513578,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
052420,오성첨단소재,00350048,20260327,94444,153256,67219866,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
052300,오션인더블유,00349811,20260327,20735,6776021,10456388,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
039200,오스코텍,00263654,20260327,1869677,1898063,34432358,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
226400,오스테오닉,01082348,20260327,109775,667883,15909432,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
031510,오스템,00175173,20260327,22638,1375712,21560000,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
342870,오아,01428948,20260327,13669,456464,2071074,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
368970,오에스피,01491607,20260327,7598,236528,4673080,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
138080,오이솔루션,00571483,20260327,340202,2658156,8558548,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
080580,오킨스전자,00543107,20260327,345085,11083547,16670752,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
067170,오텍,00397289,20260327,28511,456464,15665341,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
353590,오토앤,01084294,20260327,26788,1375712,9399166,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
173130,오파스넷,00867849,20260327,56615,365226,7175560,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
440320,오픈놀,01585155,20260327,16377,30375,4816700,G2020,WICS 상업서비스와공급품,G20,산업재,KOSPI,wics_local_fallback
049480,오픈베이스,00335076,20260327,39952,2658156,18539205,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
394280,오픈엣지테크놀로지,01571107,20260327,342616,11083547,19444724,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
476060,온코닉테라퓨틱스,01632912,20260327,434559,1898063,18852892,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
382150,온코크로스,01423916,20260327,32880,1898063,4878382,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
005320,온타이드,00168331,20260327,24769,456464,47179226,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
226950,올릭스,01113718,20260327,3215511,1898063,16037460,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
057540,옴니시스템,00265005,20260327,37727,2658156,45181509,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
131030,옵투스제약,00831428,20260327,173995,1898063,10235022,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
082210,옵트론텍,00327396,20260327,55788,2658156,26885822,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
109080,옵티시스,00660291,20260327,36012,2658156,3212519,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
380540,옵티코어,01506990,20260327,165327,2658156,39130533,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
153710,옵티팜,00971726,20260327,43224,1898063,8508575,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
432430,와이랩,01406265,20260327,40363,945391,12381240,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
338840,와이바이오로직스,01226234,20260327,366027,1898063,10472875,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
122990,와이솔,00759294,20260327,118917,2658156,16516230,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
232140,와이씨,01109539,20260327,722639,11083547,38561314,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
112290,와이씨켐,00619507,20260327,148322,11083547,6066327,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
065530,와이어블,00250137,20260327,49872,149932,23919379,G5010,WICS 전기통신서비스,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
067900,와이엔텍,00190756,20260327,66942,308947,9645819,G2030,WICS 운송,G20,산업재,KOSPI,wics_local_fallback
007530,와이엠,00140858,20260327,25820,1375712,11349657,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
155650,와이엠씨,00870861,20260327,41586,153256,11764101,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
273640,와이엠텍,01215618,20260327,34328,1554136,4715380,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
251370,와이엠티,00602172,20260327,177923,1649949,10750646,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
209640,와이제이링크,01023211,20260327,68997,2658156,14790435,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
096250,와이즈넛,00351427,20260327,93822,365226,9298540,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
273060,와이즈버즈,01236532,20260327,22528,945391,21193024,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
019210,와이지-원,00139719,20260327,303891,6776021,24175923,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
122870,와이지엔터테인먼트,00613318,20260327,777323,945391,13831376,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
011690,와이투솔루션,00144720,20260327,152220,2658156,26427163,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
079000,와토스코리아,00455875,20260327,12780,6776021,1800000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
403490,우듬지팜,01299106,20260327,35414,236528,27559478,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
316140,우리금융지주,01350869,20260327,21951818,546922,653327924,G4010,WICS 은행,G40,금융,KOSPI,wics_local_fallback
032820,우리기술,00231044,20260327,3683361,6776021,157408579,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
041190,우리기술투자,00231664,20260327,339041,1158369,52080000,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
115440,우리넷,00664048,20260327,104197,2658156,7556004,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
046970,우리로,00296005,20260327,257130,2658156,33306999,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
082850,우리바이오,00369107,20260327,60285,153256,31496775,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
215360,우리산업,01077577,20260327,47852,1375712,5570619,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
072470,우리산업홀딩스,00359623,20260327,14894,1375712,3966341,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
073560,우리손에프앤지,00413417,20260327,57779,236528,34618821,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
037400,우리엔터프라이즈,00155692,20260327,16339,153256,16520707,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
153490,우리이앤엘,00815095,20260327,24093,153256,30888000,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
101170,우림피티에스,00567222,20260327,78764,6776021,5940000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
006980,우성,00142661,20260327,29778,236528,1421400,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
066590,우수AMS,00301422,20260327,80284,1375712,28621673,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
017370,우신시스템,00142883,20260327,50547,1375712,8790745,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
103840,우양,00486875,20260327,31558,236528,10147185,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
101970,우양에이치씨,00450931,20260327,42691,870675,3401702,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
046940,우원개발,00363246,20260327,52398,6776021,11748327,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
215380,우정바이오,01065013,20260327,29082,1898063,10770928,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
065680,우주일렉트로,00390903,20260327,141781,2658156,4897449,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
105840,우진,00173944,20260327,320335,6776021,13128485,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
018620,우진비앤지,00103547,20260327,15481,1898063,22533648,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
010400,우진아이엔에스,00143262,20260327,10017,6776021,2667700,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
457550,우진엔텍,01030503,20260327,131211,870675,5125426,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
049800,우진플라임,00303217,20260327,30149,6776021,11800000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
016880,웅진,00143651,20260327,152181,945391,55948956,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
095720,웅진씽크빅,00628189,20260327,44444,64204,38116975,G2560,WICS 교육서비스,G25,경기관련소비재,KOSPI,wics_local_fallback
396470,워트,00866451,20260327,47867,11083547,6770400,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
005820,원림,00143794,20260327,10316,1649949,666411,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
307280,원바이오젠,01326224,20260327,34494,667883,4824346,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
032940,원익,00210980,20260327,93564,456464,9460479,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
240810,원익IPS,01135941,20260327,3860449,11083547,31904535,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
074600,원익QnC,00468374,20260327,493991,11083547,15509920,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
104830,원익머트리얼즈,00623661,20260327,285949,1649949,6808320,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
014190,원익큐브,00128175,20260327,41412,1649949,23717937,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
217820,원익피앤이,01020843,20260327,88723,1554136,28947280,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
030530,원익홀딩스,00216647,20260327,1160076,11083547,39391370,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
012620,원일특강,00143907,20260327,22917,1649949,2420000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
136150,원일티엔아이,00488244,20260327,47208,870675,2598119,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
382840,원준,01459212,20260327,80101,1554136,9010232,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
336570,원텍,01407909,20260327,303609,667883,42285381,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
376980,원티드랩,01441611,20260327,23114,30375,6738811,G2020,WICS 상업서비스와공급품,G20,산업재,KOSPI,wics_local_fallback
008370,원풍,00144012,20260327,20441,1649949,4080000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
008290,원풍물산,00144021,20260327,9532,456464,26043954,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
101160,월덱스,00580065,20260327,317011,11083547,10567035,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
336060,웨이버스,01408999,20260327,24815,365226,25040704,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
095270,웨이브일렉트로,00526696,20260327,48768,6776021,9773236,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
289930,웨이비스,01270749,20260327,177725,6776021,9373687,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
065950,웰크론,00362159,20260327,34915,6776021,21173476,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
076080,웰크론한텍,00487546,20260327,17049,6776021,13782435,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
043590,웰킵스하이텍,00260611,20260327,7795,1554136,11668807,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
196700,웹스,00864338,20260327,16670,1649949,8474844,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
069080,웹젠,00405320,20260327,249652,945391,20068512,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
053580,웹케시,00323868,20260327,69914,365226,8045386,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
479960,위너스,01137860,20260327,17777,6776021,1781260,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
044340,위닉스,00293886,20260327,35725,456464,7328104,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
330350,위더스제약,00765851,20260327,48505,1898063,5808941,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
348350,위드텍,00925587,20260327,37198,11083547,3791868,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
112040,위메이드,00444329,20260327,435644,945391,20029604,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
101730,위메이드맥스,00643656,20260327,105802,945391,20950821,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
123420,위메이드플레이,00815767,20260327,38702,945391,5592737,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
065370,위세아이텍,00374738,20260327,22063,365226,4430372,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
038620,위즈코프,00264228,20260327,31567,308947,51496036,G2030,WICS 운송,G20,산업재,KOSPI,wics_local_fallback
299900,위지윅스튜디오,01276327,20260327,49770,945391,104339819,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
036090,위지트,00258360,20260327,49431,153256,80506753,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
459100,위츠,01445440,20260327,27318,2658156,4677750,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
136540,윈스테크넷,00868705,20260327,62166,365226,5525885,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
097800,윈팩,00536286,20260327,30012,11083547,72318621,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
192390,윈하이텍,00910840,20260327,10866,6776021,5405792,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
008600,윌비스,00104999,20260327,15150,456464,5782298,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
335870,윙스풋,01405585,20260327,19823,456464,10217788,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
033270,유나이티드제약,00158963,20260327,177851,1898063,8591818,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
014830,유니드,00159786,20260327,301294,1649949,3586828,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
446070,유니드비티플러스,01702017,20260327,15407,6776021,5093383,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
036200,유니셈,00260569,20260327,194151,11083547,20545029,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
018000,유니슨,00144243,20260327,319244,870675,228031293,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
