order_id,created_at,date,symbol,stock_name,display_name,side,status,db_original_status,db_original_filled_qty,broker_status_override,ordered_qty,filled_qty,order_price,avg_fill_price,fill_amount,fill_price_available,execution_row_count,execution_qty,execution_amount,db_original_execution_row_count,db_original_execution_qty,db_original_execution_amount,broker_backfill_total_amount,broker_backfill_reported_avg_price,recorded_commission,recorded_tax,recorded_slippage,modeled_commission,modeled_tax,modeled_total_cost,broker_order_id,strategy_reason,broker_note,execution_venue,account_scope,scope_class,fill_source
1df45f48-0e42-404a-8f93-1a66dd1adce8,2026-07-09T15:03:51.202514+09:00,2026-07-09,009420,한올바이오파마,한올바이오파마 (009420),BUY,FILLED,FILLED,883.0,False,883.0,883.0,58700.0,56598.301245753115,49976300.0,True,0,0.0,0.0,0.0,0.0,0.0,49976300.0,56598.0,0.0,0.0,0.0,7496.445,0.0,7496.445,0000047926,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
fac2bf0b-0427-44b2-89dd-5ca342df2533,2026-07-09T15:03:57.083318+09:00,2026-07-09,161390,한국타이어앤테크놀로지,한국타이어앤테크놀로지 (161390),BUY,REJECTED,REJECTED,0.0,False,839.0,0.0,73000.0,73000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
BROKER_ONLY:0000048097,2026-07-09T15:06:04+09:00,2026-07-09,009150,삼성전기,삼성전기 (009150),SELL,FILLED,,,,127.0,127.0,0.0,1473409.4488188976,187123000.0,True,0,0.0,0.0,,,,187123000.0,1473409.0,0.0,0.0,0.0,28068.449999999997,336821.39999999997,364889.85,0000048097,BROKER_HISTORY_RECOVERY,Read-only KIS daily-order evidence absent from DB orders,PAPER,***9904-01,CONFIRMED_PAPER_BROKER_ONLY,BROKER_DAILY_ORDER_ONLY
BROKER_ONLY:0000048105,2026-07-09T15:06:09+09:00,2026-07-09,009420,한올바이오파마,한올바이오파마 (009420),SELL,FILLED,,,,883.0,883.0,0.0,56365.57191392979,49770800.0,True,0,0.0,0.0,,,,49770800.0,56365.0,0.0,0.0,0.0,7465.619999999999,89587.44,97053.06,0000048105,BROKER_HISTORY_RECOVERY,Read-only KIS daily-order evidence absent from DB orders,PAPER,***9904-01,CONFIRMED_PAPER_BROKER_ONLY,BROKER_DAILY_ORDER_ONLY
84b85599-5609-4ce5-9294-b1277ed39711,2026-07-09T15:07:53.225523+09:00,2026-07-09,064400,LG씨엔에스,LG씨엔에스 (064400),BUY,FILLED,FILLED,922.0,False,922.0,922.0,71200.0,69337.41865509762,63929100.0,True,0,0.0,0.0,0.0,0.0,0.0,63929100.0,69337.0,0.0,0.0,0.0,9589.365,0.0,9589.365,0000048266,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
864e5e82-056b-48fb-938f-4ab32e4958ca,2026-07-09T15:09:23.229428+09:00,2026-07-09,009420,한올바이오파마,한올바이오파마 (009420),BUY,FILLED,FILLED,883.0,False,883.0,883.0,58700.0,56085.39071347679,49523400.0,True,0,0.0,0.0,0.0,0.0,0.0,49523400.0,56085.0,0.0,0.0,0.0,7428.509999999999,0.0,7428.509999999999,0000048349,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
3081a3b7-faa3-4c93-8646-1025eea39c0c,2026-07-09T15:13:13.564123+09:00,2026-07-09,005930,삼성전자,삼성전자 (005930),BUY,FILLED,FILLED,72.0,False,72.0,72.0,277500.0,278097.22222222225,20023000.0,True,0,0.0,0.0,0.0,0.0,0.0,20023000.0,278097.0,0.0,0.0,0.0,3003.45,0.0,3003.45,0000048682,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
fa5a4e39-4d7b-49e0-8f05-cfc7d106d4e2,2026-07-09T15:13:28.352349+09:00,2026-07-09,001800,오리온홀딩스,오리온홀딩스 (001800),BUY,FILLED,FILLED,772.0,False,772.0,772.0,26050.0,25030.11658031088,19323250.0,True,0,0.0,0.0,0.0,0.0,0.0,19323250.0,25030.0,0.0,0.0,0.0,2898.4874999999997,0.0,2898.4874999999997,0000048684,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
84be80e7-07ea-48de-bd11-3eb7492e7ef2,2026-07-09T15:13:29.162877+09:00,2026-07-09,034730,SK,SK (034730),BUY,FILLED,FILLED,33.0,False,33.0,33.0,596000.0,610272.7272727273,20139000.0,True,0,0.0,0.0,0.0,0.0,0.0,20139000.0,610272.0,0.0,0.0,0.0,3020.85,0.0,3020.85,0000048704,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
3e831268-97a8-4ccc-925e-53e996b2c287,2026-07-09T15:13:46.713050+09:00,2026-07-09,483650,달바글로벌,달바글로벌 (483650),BUY,FILLED,FILLED,92.0,False,92.0,92.0,217500.0,202385.86956521738,18619500.0,True,0,0.0,0.0,0.0,0.0,0.0,18619500.0,202385.0,0.0,0.0,0.0,2792.9249999999997,0.0,2792.9249999999997,0000048705,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
d408e919-5728-4c5a-a9ca-fb0abc2cc763,2026-07-09T15:13:47.484270+09:00,2026-07-09,009150,삼성전기,삼성전기 (009150),BUY,FILLED,FILLED,13.0,False,13.0,13.0,1479000.0,1481153.8461538462,19255000.0,True,0,0.0,0.0,0.0,0.0,0.0,19255000.0,1481153.0,0.0,0.0,0.0,2888.2499999999995,0.0,2888.2499999999995,0000048706,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
03f46a8c-b921-4a45-a12e-6a5aab23fcfc,2026-07-09T15:13:48.235532+09:00,2026-07-09,383220,F&F,F&F (383220),BUY,REJECTED,REJECTED,0.0,False,250.0,0.0,80200.0,80200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,초당 거래건수를 초과하였습니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
f900d49e-1467-4e49-b3ff-1890d3051d4d,2026-07-09T15:13:48.962719+09:00,2026-07-09,353200,대덕전자,대덕전자 (353200),BUY,FILLED,FILLED,190.0,False,190.0,190.0,105700.0,111375.26315789473,21161300.0,True,0,0.0,0.0,0.0,0.0,0.0,21161300.0,111375.0,0.0,0.0,0.0,3174.1949999999997,0.0,3174.1949999999997,0000048709,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
c33607cd-2cbb-4f12-96b5-d1a48f355902,2026-07-09T15:13:49.712026+09:00,2026-07-09,161890,한국콜마,한국콜마 (161890),BUY,REJECTED,REJECTED,0.0,False,179.0,0.0,112100.0,112100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
71811bbf-3b5c-4d22-9cd7-cf3c3b96e219,2026-07-09T15:13:50.453515+09:00,2026-07-09,023530,롯데쇼핑,롯데쇼핑 (023530),BUY,REJECTED,REJECTED,0.0,False,126.0,0.0,159600.0,159600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
c6dced6e-0783-474b-b664-d11dbbe4ccf6,2026-07-09T15:13:58.457278+09:00,2026-07-09,004170,신세계,신세계 (004170),BUY,REJECTED,REJECTED,0.0,False,32.0,0.0,625000.0,625000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
c3490690-8cc2-4cf3-a62d-f9f35d32f4b0,2026-07-09T15:14:15.641666+09:00,2026-07-09,005440,현대지에프홀딩스,현대지에프홀딩스 (005440),BUY,REJECTED,REJECTED,0.0,False,1428.0,0.0,14080.0,14080.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
4e2df9ab-80e3-414e-9e6a-fb6273a74b97,2026-07-09T15:14:33.561384+09:00,2026-07-09,180640,한진칼,한진칼 (180640),BUY,REJECTED,REJECTED,0.0,False,147.0,0.0,136100.0,136100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
d0069cfe-0318-4ee0-8f9b-622e11ac376a,2026-07-09T15:14:44.147351+09:00,2026-07-09,028260,삼성물산,삼성물산 (028260),BUY,FILLED,FILLED,50.0,False,50.0,50.0,395000.0,380500.0,19025000.0,True,0,0.0,0.0,0.0,0.0,0.0,19025000.0,380500.0,0.0,0.0,0.0,2853.7499999999995,0.0,2853.7499999999995,0000048759,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
fb5b777a-ed5e-4e0b-b2d0-68ea43bdfe7f,2026-07-09T15:14:53.338087+09:00,2026-07-09,012510,더존비즈온,더존비즈온 (012510),BUY,REJECTED,REJECTED,0.0,False,167.0,0.0,120000.0,120000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
51b72aec-66ec-436d-be54-36d72acc7b75,2026-07-09T15:15:08.152356+09:00,2026-07-09,021240,코웨이,코웨이 (021240),BUY,REJECTED,REJECTED,0.0,False,219.0,0.0,91700.0,91700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
71be9e76-327c-4162-ae40-1c86a68444c6,2026-07-09T15:15:21.394120+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),BUY,REJECTED,REJECTED,0.0,False,785.0,0.0,25600.0,25600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
5bfe9ddb-a926-446a-a479-98e6007485fc,2026-07-09T15:16:43.281116+09:00,2026-07-09,009420,한올바이오파마,한올바이오파마 (009420),SELL,FILLED,FILLED,538.0,False,538.0,538.0,58700.0,55829.553903345724,30036300.0,True,0,0.0,0.0,0.0,0.0,0.0,30036300.0,55829.0,0.0,0.0,0.0,4505.445,54065.34,58570.784999999996,0000049009,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
54da5da2-bc53-433a-8fef-70ebe2a8a0bd,2026-07-09T15:16:44.043992+09:00,2026-07-09,011070,LG이노텍,LG이노텍 (011070),SELL,FILLED,FILLED,137.0,False,137.0,137.0,763000.0,736540.1459854015,100906000.0,True,0,0.0,0.0,0.0,0.0,0.0,100906000.0,736540.0,0.0,0.0,0.0,15135.899999999998,181630.8,196766.69999999998,0000049022,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
08145600-68d3-4e49-9fe0-5365b11e4cfb,2026-07-09T15:16:50.620423+09:00,2026-07-09,064400,LG씨엔에스,LG씨엔에스 (064400),SELL,FILLED,FILLED,638.0,False,638.0,638.0,71200.0,69207.36677115987,44154300.0,True,0,0.0,0.0,0.0,0.0,0.0,44154300.0,69207.0,0.0,0.0,0.0,6623.1449999999995,79477.73999999999,86100.885,0000049032,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
936a8e88-fa6a-4817-adf5-aa57c602cd9f,2026-07-09T15:16:56.409149+09:00,2026-07-09,161390,한국타이어앤테크놀로지,한국타이어앤테크놀로지 (161390),SELL,FILLED,FILLED,1377.0,False,1377.0,1377.0,73000.0,69795.71532316631,96108700.0,True,0,0.0,0.0,0.0,0.0,0.0,96108700.0,69795.0,0.0,0.0,0.0,14416.304999999998,172995.66,187411.965,0000049044,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
053aa3a4-84e7-4235-8f6b-7961b01633d3,2026-07-09T15:17:03.106599+09:00,2026-07-09,402340,SK스퀘어,SK스퀘어 (402340),SELL,FILLED,FILLED,130.0,False,130.0,130.0,1270000.0,1334992.3076923077,173549000.0,True,0,0.0,0.0,0.0,0.0,0.0,173549000.0,1334992.0,0.0,0.0,0.0,26032.35,312388.2,338420.55,0000049064,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
1c218c14-995a-447d-a995-e8b515846dfd,2026-07-09T15:17:16.312358+09:00,2026-07-09,021240,코웨이,코웨이 (021240),BUY,FILLED,FILLED,220.0,False,220.0,220.0,91700.0,84956.81818181818,18690500.0,True,0,0.0,0.0,0.0,0.0,0.0,18690500.0,84956.0,0.0,0.0,0.0,2803.575,0.0,2803.575,0000049066,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
b637abc3-6796-43a5-9f49-1fbb03b5b3e2,2026-07-09T15:17:17.102200+09:00,2026-07-09,180640,한진칼,한진칼 (180640),BUY,FILLED,FILLED,148.0,False,148.0,148.0,136100.0,127085.13513513513,18808600.0,True,0,0.0,0.0,0.0,0.0,0.0,18808600.0,127085.0,0.0,0.0,0.0,2821.29,0.0,2821.29,0000049086,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
1bf0a9f5-0416-4c4b-914d-1e96ad7e3511,2026-07-09T15:17:26.348743+09:00,2026-07-09,023530,롯데쇼핑,롯데쇼핑 (023530),BUY,FILLED,FILLED,126.0,False,126.0,126.0,159600.0,157358.73015873015,19827200.0,True,0,0.0,0.0,0.0,0.0,0.0,19827200.0,157358.0,0.0,0.0,0.0,2974.08,0.0,2974.08,0000049088,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
135b177c-fc10-49ad-a539-861f8888303a,2026-07-09T15:17:27.239478+09:00,2026-07-09,383220,F&F,F&F (383220),BUY,FILLED,FILLED,252.0,False,252.0,252.0,80200.0,78390.87301587302,19754500.0,True,0,0.0,0.0,0.0,0.0,0.0,19754500.0,78390.0,0.0,0.0,0.0,2963.1749999999997,0.0,2963.1749999999997,0000049105,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
4029344d-49eb-4a15-882d-74208da79058,2026-07-09T15:17:35.748647+09:00,2026-07-09,012510,더존비즈온,더존비즈온 (012510),BUY,EXPIRED_UNFILLED,FILLED,168.0,True,168.0,0.0,120000.0,0.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000049114,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_NO_FILL_OVERRIDE
2e24b915-4028-4e2e-824d-a481e33b7790,2026-07-09T15:17:39.949358+09:00,2026-07-09,005440,현대지에프홀딩스,현대지에프홀딩스 (005440),BUY,FILLED,FILLED,1435.0,False,1435.0,1435.0,14080.0,13062.132404181184,18744160.0,True,0,0.0,0.0,0.0,0.0,0.0,18744160.0,13062.0,0.0,0.0,0.0,2811.624,0.0,2811.624,0000049124,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
b898215f-e647-4bf8-a887-1a68172f1630,2026-07-09T15:17:43.846614+09:00,2026-07-09,004170,신세계,신세계 (004170),BUY,FILLED,FILLED,32.0,False,32.0,32.0,625000.0,600312.5,19210000.0,True,0,0.0,0.0,0.0,0.0,0.0,19210000.0,600312.0,0.0,0.0,0.0,2881.4999999999995,0.0,2881.4999999999995,0000049136,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
53cb2385-9821-47f2-b16e-03823a433257,2026-07-09T15:17:51.728090+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),BUY,FILLED,FILLED,789.0,False,789.0,789.0,25600.0,25369.898605830163,20016850.0,True,0,0.0,0.0,0.0,0.0,0.0,20016850.0,25369.0,0.0,0.0,0.0,3002.5274999999997,0.0,3002.5274999999997,0000049137,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
db697f9a-b86a-4187-ad5c-d3bbd4c0124d,2026-07-09T15:17:52.650681+09:00,2026-07-09,161890,한국콜마,한국콜마 (161890),BUY,FILLED,FILLED,180.0,False,180.0,180.0,112100.0,102691.11111111111,18484400.0,True,0,0.0,0.0,0.0,0.0,0.0,18484400.0,102691.0,0.0,0.0,0.0,2772.66,0.0,2772.66,0000049138,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
112ed661-17f7-4a90-9f73-5b0efef3e795,2026-07-09T15:19:05.174390+09:00,2026-07-09,161390,한국타이어앤테크놀로지,한국타이어앤테크놀로지 (161390),SELL,REJECTED,REJECTED,0.0,False,591.0,0.0,73000.0,73000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 잔고내역이 없습니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
50c6a973-3052-48a0-a420-702b25b7e9d7,2026-07-09T15:19:17.320943+09:00,2026-07-09,012510,더존비즈온,더존비즈온 (012510),BUY,EXPIRED_UNFILLED,FILLED,167.0,True,167.0,0.0,120000.0,0.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000049261,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_NO_FILL_OVERRIDE
08343ef8-ae78-4ea0-b573-24a949c1b823,2026-07-09T15:19:22.447741+09:00,2026-07-09,383220,F&F,F&F (383220),BUY,FILLED,FILLED,161.0,False,161.0,161.0,80200.0,78321.11801242236,12609700.0,True,0,0.0,0.0,0.0,0.0,0.0,12609700.0,78321.0,0.0,0.0,0.0,1891.455,0.0,1891.455,0000049270,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
9f24aded-3350-4692-923e-5db23cd05a0b,2026-07-09T15:19:27.687987+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),BUY,FILLED,FILLED,170.0,False,170.0,170.0,25600.0,25250.0,4292500.0,True,0,0.0,0.0,0.0,0.0,0.0,4292500.0,25250.0,0.0,0.0,0.0,643.875,0.0,643.875,0000049271,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
ae77574b-2c74-4241-a896-03bf3f598576,2026-07-09T15:19:28.611980+09:00,2026-07-09,023530,롯데쇼핑,롯데쇼핑 (023530),BUY,FILLED,FILLED,33.0,False,33.0,33.0,159600.0,156945.45454545456,5179200.0,True,0,0.0,0.0,0.0,0.0,0.0,5179200.0,156945.0,0.0,0.0,0.0,776.8799999999999,0.0,776.8799999999999,0000049283,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
f7b13ed5-e0d6-4962-b0a8-5cb7b74092a4,2026-07-09T15:19:33.721745+09:00,2026-07-09,005440,현대지에프홀딩스,현대지에프홀딩스 (005440),BUY,FILLED,FILLED,1081.0,False,1081.0,1081.0,14080.0,12894.27382053654,13938710.0,True,0,0.0,0.0,0.0,0.0,0.0,13938710.0,12894.0,0.0,0.0,0.0,2090.8064999999997,0.0,2090.8064999999997,0000049284,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
62210a1e-9364-41a1-8e3b-7af42fc1ccde,2026-07-09T15:20:51.667011+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),SELL,FILLED,FILLED,172.0,False,172.0,172.0,25600.0,25450.0,4377400.0,True,0,0.0,0.0,0.0,0.0,0.0,4377400.0,25450.0,0.0,0.0,0.0,656.6099999999999,7879.32,8535.93,0000049459,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
721aa315-57af-4c08-b262-d26827e030e6,2026-07-09T15:20:57.188454+09:00,2026-07-09,005440,현대지에프홀딩스,현대지에프홀딩스 (005440),SELL,FILLED,FILLED,166.0,False,166.0,166.0,14080.0,12870.0,2136420.0,True,0,0.0,0.0,0.0,0.0,0.0,2136420.0,12870.0,0.0,0.0,0.0,320.46299999999997,3845.556,4166.019,0000049476,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
84b82b05-e677-4460-a910-c5268fb16d29,2026-07-09T15:21:04.035414+09:00,2026-07-09,023530,롯데쇼핑,롯데쇼핑 (023530),SELL,FILLED,FILLED,32.0,False,32.0,32.0,159600.0,158400.0,5068800.0,True,0,0.0,0.0,0.0,0.0,0.0,5068800.0,158400.0,0.0,0.0,0.0,760.3199999999999,9123.84,9884.16,0000049488,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
c067e540-7d91-4e94-869e-d9799b8784b2,2026-07-09T15:21:08.647770+09:00,2026-07-09,383220,F&F,F&F (383220),SELL,FILLED,FILLED,72.0,False,72.0,72.0,80200.0,78500.0,5652000.0,True,0,0.0,0.0,0.0,0.0,0.0,5652000.0,78500.0,0.0,0.0,0.0,847.8,10173.6,11021.4,0000049492,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
70f00a1b-52b2-45af-ac16-1b044edddf7b,2026-07-09T15:21:09.424161+09:00,2026-07-09,012510,더존비즈온,더존비즈온 (012510),BUY,EXPIRED_UNFILLED,FILLED,167.0,True,167.0,0.0,120000.0,0.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000049497,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_NO_FILL_OVERRIDE
49874463-889a-4fb5-b361-413d72eb377c,2026-07-10T09:06:22.345661+09:00,2026-07-10,005440,현대지에프홀딩스,현대지에프홀딩스 (005440),SELL,FILLED,FILLED,1176.0,False,1176.0,1176.0,12870.0,13349.566326530612,15699090.0,True,1,1176.0,15132092.976,1.0,1176.0,15132092.976,15699090.0,13349.0,0.0,0.0,3027.024,2354.8635,28258.362,30613.2255,0000003453,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,EXECUTION_ROWS
48fd235e-5465-42fe-b557-c86f96018d5c,2026-07-10T09:06:23.175099+09:00,2026-07-10,009420,한올바이오파마,한올바이오파마 (009420),SELL,FILLED,FILLED,215.0,False,215.0,215.0,55600.0,56200.0,12083000.0,True,1,215.0,11951609.2,1.0,215.0,11951609.2,12083000.0,56200.0,0.0,0.0,2390.8,1812.4499999999998,21749.399999999998,23561.85,0000003457,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,EXECUTION_ROWS
6fe6d592-90b7-44a0-ba40-d941611c6839,2026-07-10T09:06:23.934011+09:00,2026-07-10,011070,LG이노텍,LG이노텍 (011070),SELL,FILLED,FILLED,3.0,False,3.0,3.0,741000.0,760000.0,2280000.0,True,1,3.0,2222555.4,1.0,3.0,2222555.4,2280000.0,760000.0,0.0,0.0,444.6,341.99999999999994,4104.0,4446.0,0000003461,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,EXECUTION_ROWS
f0a4ac35-3144-4b03-bc7b-bb84acfb8571,2026-07-10T09:06:24.694962+09:00,2026-07-10,064400,LG씨엔에스,LG씨엔에스 (064400),SELL,FILLED,FILLED,284.0,False,284.0,284.0,69100.0,72535.91549295775,20600200.0,True,1,284.0,19620475.12,1.0,284.0,19620475.12,20600200.0,72535.0,0.0,0.0,3924.88,3090.0299999999997,37080.36,40170.39,0000003466,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,EXECUTION_ROWS
bfb02de0-a2aa-49aa-b17c-4d9597fefbfe,2026-07-10T09:06:25.459134+09:00,2026-07-10,161390,한국타이어앤테크놀로지,한국타이어앤테크놀로지 (161390),SELL,FILLED,FILLED,155.0,False,155.0,155.0,70700.0,70782.58064516129,10971300.0,True,1,155.0,10956308.3,1.0,155.0,10956308.3,10971300.0,70782.0,0.0,0.0,2191.7,1645.695,19748.34,21394.035,0000003472,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,EXECUTION_ROWS
